OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2757,6007828,0,279101.587936934
getBlockLocations,401,6637380,34601,413963.448462179
OP: try new BlockReader,2757,61040340394,4037948,2150833607.07521
RPC:getBlockLocations,402,76093283,1703136,10168956.5033169
getFileInfo,1096,7718669,0,297512.444379353
newBlockReader,2660,1580561270,2713051,10071796.3265519
bestNode,2757,5777758,0,24216.7546928169
RPC:getFileInfo,1095,224741347,637396,5723227.06601429
blockSeekTo,2660,120133597169,4480793,2140054591.19154
OP: new blockSender,2660,15664766,0,684867.069326886
readBlock,2660,40950828463,391150495,1448827677.95088
checksumOk,2659,11471558,0,343381.710140425
sendBlock,2658,40942074985,382538672,1405341317.79268
verifiedByClient,2657,391219157,0,346264.986654701
OP: receive block,2660,40943622003,389237231,1431780793.08176
