OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,30681,21176506,0,120504.235720811
mkdirs,2803,11479608,640665,1305655.21538191
RPC:getFileInfo,30681,24926033,217954,2532126.59225799
RPC:mkdirs,2803,20594495,1049945,2433424.67844133
complete,2802,17858097,701566,1159151.95010709
setPermission,2794,11493593,572074,1094710.59627554
RPC:complete,2802,28673089,1148265,2359989.03578201
rename,2796,18294275,639380,1357185.68714863
RPC:rename,2796,24100912,778033,2476250.43966191
RPC:setPermission,2794,31360250,1024499,2360929.93099717
RPC:create,2802,17544957,1621115,2811165.97538621
create,2802,14318374,701636,1478545.63486721
getListing,2787,3054044,33145,160024.828526428
setOwner,2792,49182144,535848,1119479.46439768
RPC:getListing,2787,25312921,998158,1997041.93360101
RPC:setOwner,2792,51123568,998143,2421605.11315407
RPC:delete,2772,14234203,842385,2076620.92249018
RPC:getContentSummary,2777,20397553,1288336,2368935.92318913
getContentSummary,2777,5940788,76515,269729.000173183
delete,2772,13315913,611862,1160316.51037066
