OpName,Num,MaxDelay,MinDelay,AverageDelay
getBlockLocations,492,6785644,0,416731.386314359
RPC:getBlockLocations,491,223228483,1947047,10892170.1515267
readBlock,3376,55773385517,385537976,1906534039.44045
getFileInfo,1312,5484508,0,283371.140550648
sendBlock,3376,55751617772,379454002,1837724253.48436
newBlockReader,3377,928125038,2877544,11060688.191895
blockSeekTo,3377,2131770027,4348715,21054712.7934201
OP: new blockSender,3376,17054862,2157,775020.305837956
OP: receive block,3377,55748281806,383606372,1893381431.00798
chooseDataNode,3619,5141507,0,284067.027745985
OP: try new BlockReader,3620,2121780610,548866,18200802.7578772
checksumOk,3377,12060300,0,350457.46444947
verifiedByClient,3193,245602963,0,264455.246216636
RPC:getFileInfo,1302,251088613,697559,6354155.04599457
bestNode,3619,4939922,0,25680.8422785171
