OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,34021,9578729,0,117574.637968041
mkdirs,3116,22225941,600982,1314880.83332497
RPC:getFileInfo,34021,34943567,144749,2627079.93857826
RPC:mkdirs,3116,23298874,1271225,2528831.79197458
complete,3110,22004495,668241,1186473.09572454
RPC:complete,3110,44793974,1358583,2471572.98965642
rename,3103,59250367,694954,1359069.64913708
RPC:rename,3103,73678537,1129244,2574157.61702665
RPC:create,3110,25097430,1302162,2881795.53945586
create,3110,18915959,737086,1471680.65938308
getListing,3088,3161937,52098,159006.738569226
setOwner,3088,53138909,592344,1137850.13355478
RPC:getListing,3088,21627186,762666,2097013.42538942
setPermission,3096,14775602,537665,1104042.46842366
RPC:setOwner,3088,54769799,1065996,2480127.34320428
RPC:setPermission,3096,17866253,890475,2429361.06283179
RPC:delete,3077,21833880,937975,2144869.46355723
RPC:getContentSummary,3082,34549701,922173,2467897.35256528
getContentSummary,3082,12172496,81772,259039.315437834
delete,3077,16732623,593830,1166718.43223598
