OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3336,7148224,0,292295.683592666
getBlockLocations,499,7599526,128136,387339.817969273
OP: try new BlockReader,3335,2502340477,4053001,20171651.5790467
RPC:getBlockLocations,499,216288489,1102874,12602666.4769537
getFileInfo,1388,5633899,0,272476.760116761
newBlockReader,3335,2501060631,2215581,11965380.7409149
bestNode,3336,587564,0,23563.2172840951
RPC:getFileInfo,1387,225411303,621664,7701984.88603412
blockSeekTo,3335,2502906324,4438388,21737774.7202961
OP: new blockSender,3335,1286291862,0,1503617.2491014
readBlock,3335,21281021870,203778379,1638917120.53702
sendBlock,3336,21272289777,198767890,1575082676.90672
OP: receive block,8087,21275752515,201988628,1609863169.01348
checksumOk,1752,7213017,69803,345234.787323322
verifiedByClient,1671,11906283,0,131815.605463655
