OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3345,53256394,0,295774.571844871
getBlockLocations,501,419603021,0,1744921.36443776
OP: try new BlockReader,3345,2155439565,3620953,21232941.4559969
RPC:getBlockLocations,501,427969119,1255425,12614274.3225217
getFileInfo,1384,5841957,0,253865.903550211
newBlockReader,3346,2146921500,2910735,11765416.815639
bestNode,3346,546341,0,22974.3414538953
RPC:getFileInfo,1378,229018733,494050,6253960.89221904
blockSeekTo,3345,2157057832,4162074,22613902.1669812
OP: new blockSender,3347,12406402,0,789263.370022241
readBlock,3347,35688260772,379900729,1685053182.23626
checksumOk,3345,11920717,0,347862.310088741
sendBlock,3347,35685795141,372869264,1630966706.74677
verifiedByClient,3177,593851495,0,386184.886250491
OP: receive block,3347,35683951202,377515503,1667455570.56237
