TaskID,Title,NumReports,NumEdges,FirstSeen,LastUpdated,StartTime,EndTime
C252934487F61DA8,fs -copyToLocal,88,35,2013-11-07 00:17:24,2013-11-07 00:17:29,2517381375407416,2517387208352935
9C37FCE635BEC0D7,fs -copyToLocal,188,70,2013-11-07 00:17:29,2013-11-07 00:18:05,1137165416278240,1137201409187716
E8EBEE2C8934FC48,fs -copyToLocal,189,72,2013-11-07 00:17:31,2013-11-07 00:18:05,1053339622839548,1053373601363442
8045C484B6E3BDB3,fs -copyToLocal,188,70,2013-11-07 00:17:33,2013-11-07 00:17:59,2517391216028433,2517416671706364
C8B1887962A7888B,fs -copyToLocal,145,56,2013-11-07 00:17:35,2013-11-07 00:17:47,2517198045547649,2517210380591487
74EC02CD0536ECA6,fs -copyToLocal,77,31,2013-11-07 00:17:37,2013-11-07 00:17:45,4284197948597983,4284206585048252
B3EEFB8942D0467D,fs -copyToLocal,165,60,2013-11-07 00:17:37,2013-11-07 00:18:10,1137445288190588,1137478531202910
60C0BC399F2E0B3F,fs -copyToLocal,167,64,2013-11-07 00:17:44,2013-11-07 00:18:05,2517458801097152,2517480597745696
8F13E2600CBDE897,fs -copyToLocal,77,31,2013-11-07 00:17:44,2013-11-07 00:17:53,2517467359000798,2517475983074119
4704D0CFD842C250,fs -copyToLocal,222,84,2013-11-07 00:17:50,2013-11-07 00:18:11,4323287603641151,4323309427615821
CC65362C3FF42C17,fs -copyToLocal,221,82,2013-11-07 00:17:51,2013-11-07 00:18:12,3082614968526278,3082635966936246
ECA50EE983577130,fs -copyToLocal,99,39,2013-11-07 00:18:06,2013-11-07 00:18:12,2522963236763789,2522969166072996
8A214600E142321B,fs -copyToLocal,22,11,2013-11-07 00:18:08,2013-11-07 00:18:11,2517677425865996,2517681050566427
EA7C4DDDB0E88AED,fs -copyToLocal,21,10,2013-11-07 00:18:09,2013-11-07 00:18:11,4323994820679036,4323997448230969
5ECD90D300F2D435,fs -copyToLocal,33,15,2013-11-07 00:18:13,2013-11-07 00:18:16,4323302481365069,4323305386708940
B5BEBEDF9B1328F6,fs -copyToLocal,99,39,2013-11-07 00:18:18,2013-11-07 00:18:25,2517493011631876,2517500342534965
D58EAAB07C1D4D62,fs -copyToLocal,200,76,2013-11-07 00:18:20,2013-11-07 00:18:47,609138217383300,609165036168619
472EA59AA488B4CA,fs -copyToLocal,33,15,2013-11-07 00:18:27,2013-11-07 00:18:29,4322884582307770,4322886500723233
635D0B4700CB5395,fs -copyToLocal,121,47,2013-11-07 00:18:27,2013-11-07 00:18:43,2522984225045876,2523001021549781
7A5A496DC8835913,fs -copyToLocal,99,39,2013-11-07 00:18:28,2013-11-07 00:18:34,2517697977030451,2517704116677292
896FA56FB73A75E4,fs -copyToLocal,66,27,2013-11-07 00:18:30,2013-11-07 00:18:34,2517508153340156,2517512377238915
DEDE7C493A8A4F04,fs -copyToLocal,99,39,2013-11-07 00:18:33,2013-11-07 00:18:45,2517734764420607,2517746795952971
D55493D058AC808B,fs -copyToLocal,167,64,2013-11-07 00:18:37,2013-11-07 00:19:12,2517543633562616,2517579017837061
80EE0A897E6EDC3C,fs -copyToLocal,87,33,2013-11-07 00:18:38,2013-11-07 00:18:45,4324024350600383,4324031297719441
6BDF2634B02CA6C6,fs -copyToLocal,154,56,2013-11-07 00:18:43,2013-11-07 00:18:55,2517713130828614,2517724714288401
463A0C08518AD227,fs -copyToLocal,110,43,2013-11-07 00:18:44,2013-11-07 00:18:51,1137240314092236,1137247428301820
B457BEB456AEC42A,fs -copyToLocal,134,52,2013-11-07 00:18:47,2013-11-07 00:19:04,2523004998678943,2523021361389660
5E74285538442EAF,fs -copyToLocal,121,47,2013-11-07 00:18:49,2013-11-07 00:19:09,4321387912262097,4321408495219940
BBC6141E82F19286,fs -copyToLocal,134,52,2013-11-07 00:18:56,2013-11-07 00:19:06,4323878596261871,4323889316190029
52A9ABE9C1A5532D,fs -copyToLocal,54,21,2013-11-07 00:19:05,2013-11-07 00:19:10,4284286589686230,4284291084546372
18901EA8C582EF40,fs -copyToLocal,153,58,2013-11-07 00:19:11,2013-11-07 00:19:24,2031338849388894,2031352228670642
BBA0596A57413C53,fs -copyToLocal,144,54,2013-11-07 00:19:11,2013-11-07 00:19:31,609189244486371,609209422258344
3D271E20F4DEF3D7,fs -copyToLocal,134,52,2013-11-07 00:19:13,2013-11-07 00:19:35,2153178811159629,2153201691474500
944161AFAC931E20,fs -copyToLocal,33,15,2013-11-07 00:19:20,2013-11-07 00:19:23,4324166586880043,4324169923035510
FD382952245A4FDB,fs -copyToLocal,221,82,2013-11-07 00:19:21,2013-11-07 00:19:52,4287820208389227,4287852033988445
B01BA71061D309A1,fs -copyToLocal,110,43,2013-11-07 00:19:20,2013-11-07 00:19:31,1053448690919154,1053459933417614
5CE1D06B2F997F19,fs -copyToLocal,54,21,2013-11-07 00:19:24,2013-11-07 00:19:30,2517307350678575,2517312999277082
163C46EE98E3E202,fs -copyToLocal,65,25,2013-11-07 00:19:25,2013-11-07 00:19:31,3082709774177864,3082715743334924
039025221163B5CB,fs -copyToLocal,76,29,2013-11-07 00:19:28,2013-11-07 00:19:33,4324174748225516,4324179939573738
