OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,639,21112396221,15911406,1496659781.37511
OP: new BlockReceiver,1972,3318825274,274656,167627405.700219
getFileInfo,69,2350263,476095,1094785.72246373
addBlock,929,641484331,91624,2033840.66933983
RPC:getFileInfo,69,16476718,2428809,5345768.98743968
createBlockOutputStream,929,18035649944,13499082,1135438578.01625
OP: connect next Datanode,1525,18002139412,3568292,611797536.012759
RPC:addBlock,929,646185371,1265914,5305665.26420879
RPC:create,69,502661655,2623452,16331320.004831
create,69,501255762,1529466,13857288.6908213
OP: send block,632,21794863311,571882617,3324277670.54334
writeBlock,2157,21862016648,576055313,3344342121.42492
receiveBlock,1896,21819790498,572415618,3347193514.22485
abandonBlock,297,1330006,0,298564.430976429
RPC:abandonBlock,297,28867406,928523,2870812.56902358
complete,62,621335658,1279871,23221804.4462366
RPC:complete,62,634267584,1990907,25662036.8494624
