OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3666,13366455,0,285897.278821026
getBlockLocations,504,6633451,0,382061.685185181
OP: try new BlockReader,3667,1931963360,3906958,21335393.2272166
RPC:getBlockLocations,504,219579409,1732271,10755565.4411377
getFileInfo,1380,6417759,0,256797.389362582
newBlockReader,3667,1134342112,3043724,11868502.1334835
bestNode,3666,13127148,0,29072.0693448364
RPC:getFileInfo,1377,214411686,575875,6005053.40351259
blockSeekTo,3452,1949047266,4355510,24327234.7804651
OP: new blockSender,3668,52054800,0,778085.891817129
readBlock,3668,24783651144,872688,1635282853.73835
checksumOk,3454,11542758,0,352498.226316855
sendBlock,3454,24695271983,376603186,1676181293.75869
verifiedByClient,3445,42869333,0,143777.020836771
OP: receive block,3453,24754846499,377263765,1715580545.01415
