OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3541,7684986,0,284410.590414601
getBlockLocations,498,4493829,0,390926.225568935
OP: try new BlockReader,3538,1019802600,3808910,19019801.1294349
RPC:getBlockLocations,498,78882764,1376319,10963733.8668002
getFileInfo,1348,7514787,0,276263.637328961
newBlockReader,3538,629537832,1514154,10831809.5998577
bestNode,3541,555649,0,23332.5679126669
RPC:getFileInfo,1348,210997280,523819,5651199.87549837
blockSeekTo,3383,1020212221,4326383,21435700.3325347
OP: new blockSender,3540,8799750,0,698823.635405048
readBlock,3539,31046986726,836076,1671954854.44073
sendBlock,3385,31041819191,374243473,1671850531.38452
OP: receive block,3386,31045002770,378263569,1725996103.97027
checksumOk,3386,25947191,0,355619.037041032
verifiedByClient,3219,52550811,0,136792.641461937
