TaskID,Title,NumReports,NumEdges,FirstSeen,LastUpdated,StartTime,EndTime
E9B3C70F48075E62,fs -copyToLocal,66,27,2013-11-06 12:49:54,2013-11-06 12:49:57,2476415806581729,2476419265071826
972EDCE1B956E32C,fs -copyToLocal,22,11,2013-11-06 12:49:55,2013-11-06 12:49:55,2476197621084743,2476198566128587
61784A4C239A5B8B,fs -copyToLocal,127,48,2013-11-06 12:50:00,2013-11-06 12:50:09,4282806426024507,4282815714580805
4E1682297AEFD233,fs -copyToLocal,82,30,2013-11-06 12:50:02,2013-11-06 12:50:07,1095922340179797,1095927903232068
D939F4E673CCF9A8,fs -copyToLocal,55,23,2013-11-06 12:50:03,2013-11-06 12:50:05,4242944018523330,4242946666967966
2BEBE7C623572696,fs -copyToLocal,110,43,2013-11-06 12:50:04,2013-11-06 12:50:10,1096117142886612,1096123653734335
AFDF03DB0188F9C5,fs -copyToLocal,193,69,2013-11-06 12:50:08,2013-11-06 12:50:26,4282007562227430,4282026422465997
37839491E76AE88B,fs -copyToLocal,206,77,2013-11-06 12:50:09,2013-11-06 12:50:31,1012097630188160,1012120215679960
62D0424AA74F7000,fs -copyToLocal,210,78,2013-11-06 12:50:13,2013-11-06 12:50:29,4282718797244350,4282734940726156
A6D4615CCD6184E7,fs -copyToLocal,217,81,2013-11-06 12:50:17,2013-11-06 12:50:45,1096209206075779,1096237413514774
15391846F1665E1B,fs -copyToLocal,110,43,2013-11-06 12:50:21,2013-11-06 12:50:31,3041368861495409,3041379673884940
A623C06C57C81FCF,fs -copyToLocal,133,49,2013-11-06 12:50:22,2013-11-06 12:50:35,2475965080336957,2475978273418085
EE751C3A60521237,fs -copyToLocal,126,47,2013-11-06 12:50:21,2013-11-06 12:50:35,4279909029907789,4279923082939301
56FE07CD85F9B2E7,fs -copyToLocal,55,23,2013-11-06 12:50:25,2013-11-06 12:50:30,2476414274668094,2476419998940824
16F855B06029A33D,fs -copyToLocal,72,28,2013-11-06 12:50:36,2013-11-06 12:50:40,2476262959420024,2476266643440633
5E403418C77D85EC,fs -copyToLocal,150,55,2013-11-06 12:50:36,2013-11-06 12:50:49,2481713120280145,2481727041746173
B4035523FCD5F151,fs -copyToLocal,66,27,2013-11-06 12:50:39,2013-11-06 12:50:42,4280098052386628,4280101700766539
027EAC60F157A7D0,fs -copyToLocal,134,52,2013-11-06 12:50:46,2013-11-06 12:50:56,4281623597064109,4281633809737066
83F0E701545FDECF,fs -copyToLocal,55,23,2013-11-06 12:50:47,2013-11-06 12:50:51,2111873267373786,2111877680810435
DDC16F09E0389B11,fs -copyToLocal,121,47,2013-11-06 12:50:56,2013-11-06 12:51:07,2476193442140900,2476204596043614
1CA0580354094CB3,fs -copyToLocal,162,61,2013-11-06 12:50:58,2013-11-06 12:51:14,2476284632049362,2476301373556295
B45359839E4B521E,fs -copyToLocal,184,69,2013-11-06 12:50:58,2013-11-06 12:51:30,4282600616204196,4282632800444166
D5E299015B4ACFAB,fs -copyToLocal,178,68,2013-11-06 12:50:58,2013-11-06 12:51:20,1012147235100176,1012169103794360
F962599039FACDF8,fs -copyToLocal,210,78,2013-11-06 12:51:05,2013-11-06 12:51:27,1096257939640935,1096279698981470
4A25FE96F8AE72BE,fs -copyToLocal,156,60,2013-11-06 12:51:06,2013-11-06 12:51:56,4282244450908253,4282294577245956
E26CE783D24F9E00,fs -copyToLocal,134,52,2013-11-06 12:51:06,2013-11-06 12:51:42,4280125582532125,4280161719447759
8873615A040E0AF8,fs -copyToLocal,110,43,2013-11-06 12:51:08,2013-11-06 12:51:36,4282085586613540,4282113966383074
6067F99356BDD05E,fs -copyToLocal,109,42,2013-11-06 12:51:09,2013-11-06 12:51:19,1990056480851783,1990066420101710
2841CC44EBE9F847,fs -copyToLocal,198,72,2013-11-06 12:51:08,2013-11-06 12:51:50,4282078146784634,4282119725476633
97C60A04928EC6C4,fs -copyToLocal,33,15,2013-11-06 12:51:11,2013-11-06 12:51:13,567909655767619,567911368437201
94D1B9AD910BA39E,fs -copyToLocal,72,28,2013-11-06 12:51:12,2013-11-06 12:51:16,2476266811909665,2476271490743586
5EE7C9AA5172E642,fs -copyToLocal,22,11,2013-11-06 12:51:13,2013-11-06 12:51:14,2115242058198740,2115243148250520
A669A4C49459A855,fs -copyToLocal,100,37,2013-11-06 12:51:18,2013-11-06 12:51:39,4282077906010291,4282098977598272
D0457C743E366E7F,fs -copyToLocal,220,80,2013-11-06 12:51:23,2013-11-06 12:51:52,2476505236876689,2476534213113507
A7C8D9855B642262,fs -copyToLocal,140,53,2013-11-06 12:51:34,2013-11-06 12:51:46,2476297541645962,2476308689914424
4A64795D0FEDD195,fs -copyToLocal,166,62,2013-11-06 12:51:37,2013-11-06 12:51:55,2476295646061445,2476313801496730
C9A195968A1736F5,fs -copyToLocal,33,15,2013-11-06 12:51:43,2013-11-06 12:51:45,2476298086656715,2476300062325820
455DB11DD326D2E5,fs -copyToLocal,156,60,2013-11-06 12:51:43,2013-11-06 12:52:07,4246562244997610,4246586547012474
F623A4ADDA5F8DEF,fs -copyToLocal,94,36,2013-11-06 12:51:44,2013-11-06 12:52:26,4282810336137255,4282851987959734
37B876AD025F44EF,fs -copyToLocal,66,27,2013-11-06 12:51:44,2013-11-06 12:51:49,1096217703909817,1096222349204360
1A6AE6FD2F7CF1EE,fs -copyToLocal,22,11,2013-11-06 12:51:47,2013-11-06 12:51:49,2476244426524096,2476246862726311
137918CDFCEE4C44,fs -copyToLocal,184,69,2013-11-06 12:51:48,2013-11-06 12:52:33,2476310586901068,2476355868057163
59E83ACFDA4FAA04,fs -copyToLocal,167,61,2013-11-06 12:51:50,2013-11-06 12:52:21,4282110188738795,4282141339332497
96B83FE242BEA60C,fs -copyToLocal,99,39,2013-11-06 12:51:51,2013-11-06 12:52:07,4282653524240641,4282670261845155
A1B58AD5A871E1DF,fs -copyToLocal,133,50,2013-11-06 12:51:53,2013-11-06 12:52:02,1096033819456444,1096042770116526
19F1896B6352F6B3,fs -copyToLocal,82,30,2013-11-06 12:52:00,2013-11-06 12:52:06,2111946559811388,2111952003370753
B5943D98196ECDEC,fs -copyToLocal,208,76,2013-11-06 12:52:01,2013-11-06 12:52:49,2476258767421554,2476306455508326
2CCA2283B7857FBF,fs -copyToLocal,99,39,2013-11-06 12:52:01,2013-11-06 12:52:17,4243061965414153,4243077800094691
AAE53114C0700AE5,fs -copyToLocal,133,50,2013-11-06 12:52:04,2013-11-06 12:52:33,2476067454214450,2476096697465668
2638B51D3163B5D0,fs -copyToLocal,22,11,2013-11-06 12:52:06,2013-11-06 12:52:09,4282932707168477,4282935616791783
8A0D3CF39CDE82B0,fs -copyToLocal,138,49,2013-11-06 12:52:08,2013-11-06 12:52:33,2476326560977548,2476351936616656
3471590E8898A536,fs -copyToLocal,44,19,2013-11-06 12:52:07,2013-11-06 12:52:17,4282305973912903,4282315898847814
66AF99F4E516E0FF,fs -copyToLocal,134,52,2013-11-06 12:52:10,2013-11-06 12:52:36,2476519951955796,2476546235119366
