TaskID,Title,NumReports,NumEdges,FirstSeen,LastUpdated,StartTime,EndTime
60F7C7FEF22E6A0D,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3948089777482055,3948091597707473
9D13EAA95EE07E18,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,2141478253290502,2141480072321264
FDF4E9F30DC98C05,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,1655270773278990,1655272591234274
363458D1B3AB1165,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,2146960535701862,2146962351854930
5DFC61949291302A,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3947292985333005,3947294798833135
92570E5C0B3346F8,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,2141226428919571,2141228255682820
AF11C3A2F3B3F410,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,761236934632094,761238763006795
1C7ECB0146F6DF02,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3908224082859109,3908225896403478
4E9D917CAC3177B8,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,761398896988802,761400716331287
585177D58B7F484D,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,233121539453419,233123359595068
2209A7F3112DA601,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3911742613264531,3911744434267610
72C20C515F8AADF0,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,2141705082388642,2141706902019011
820A2A95BB44F9FA,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,761507344571906,761509161928482
C89C0BF9198826ED,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3947826209354343,3947828029487282
B5C930AD00A51944,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,2141420738671057,2141422556687654
9EAC7B53DF99C3F4,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,1777109223559956,1777111038602055
D31599386304C20C,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,2141510127551429,2141511945665821
895BF26CC86A0E74,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3946861209911764,3946863023904706
599452AAF55ADD3D,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,2141481670422948,2141483488268574
DABDA783D7EFFFDD,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3947989179135421,3947990997250495
161DA3C23D29E0BB,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,2141486111389705,2141487930276053
EF7F85FC1DEF2255,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3947283252354918,3947285071371645
1BB1E40359879AC6,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,677372071311700,677373889975143
B2D910CEFCFCD6E8,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3947461889507022,3947463708290931
7AB0B95944DB7535,fs -mkdir,5,4,2013-11-02 15:51:23,2013-11-02 15:51:24,3945171346049302,3945173164221082
