OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,2065,1288500,0,162272.09392784
mkdirs,210,7585972,782151,1487860.93437566
RPC:getFileInfo,2065,915041190,900729832,903005619.218013
RPC:mkdirs,210,909924102,901932029,902932333.705042
RPC:create,210,905984932,902258602,903166169.1142
create,210,3700810,933019,1544802.19742224
complete,210,3563230,780488,1343628.36546664
RPC:complete,210,1812811999,902052397,1442074355.0326
rename,205,3253260,890759,1430918.31804802
RPC:rename,205,906361338,901753065,902880111.81068
setPermission,180,5178027,838036,1423507.11062983
RPC:setPermission,180,922331285,902044526,903307363.579511
setOwner,180,2936933,727217,1233742.06717518
RPC:setOwner,180,905392575,901377265,903051116.730592
getListing,180,677068,50356,185430.184145754
RPC:getListing,180,908639700,901567775,902739280.948103
RPC:getContentSummary,180,907866625,902183144,903223679.371129
getContentSummary,180,4782362,240863,472629.026686626
RPC:delete,180,906651531,901643253,902620531.825289
delete,180,3780841,718919,1210374.95108732
