TaskID,Title,NumReports,NumEdges,FirstSeen,LastUpdated,StartTime,EndTime
7DADDC4DEDA40F49,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,155944376548571,155944452531918
9721009CC039CACD,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,155535571438390,155535621983408
7DEFD74815354DAA,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,3186579879965210,3186579904344807
F3DCD47AA92A6F0F,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4953383651726776,4953383705568968
E474C65672256991,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,2822268146642363,2822268217851065
0766D5195A5FF934,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,2700429737808638,2700429758754971
0B05FE430E36CB5F,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4990501036541299,4990501095613742
806C09FB2A108F05,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4956901573514718,4956901627478134
93E734D12FC1AAAD,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,3186385366931762,3186385386486687
FB3564084E1F930A,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,594880734083861,594880780788985
9C156174A1AD547B,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4993148221501124,4993148270509381
A04B77020A008CCA,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,2825610990260207,2825611070476698
126341C8A8140329,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,1278280443113126,1278280465996420
BBECA38E44E3FB2B,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,594923203388091,594923283917253
2E4A3B2F2AF959EF,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,3186831998944590,3186832025460483
B2A04670C17083CC,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4993248982705744,4993249005808363
0D243FF22113F6D5,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4992620968046510,4992620989286366
C8C70856C04B3495,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,593181001320152,593181032083373
8442F5860A761D7D,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,3186640935950961,3186640966141337
2826CBBBB7234AAD,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,532307928571661,532307945948739
AB91C90936DAEE81,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4992451557736494,4992451586849917
D4C88EFB2D5C4E60,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,3186637634463357,3186637656080011
1A7B6DE509184F25,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,3186669501985253,3186669519406999
411E5B37973C8B2E,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4992019699146107,4992019713545442
3478F0B0EC659497,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,3186645188549436,3186645215616018
632275F5A7DBC1F1,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4992459872289094,4992459884384056
C498E558DCEF6C79,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4992441768681638,4992441787387645
7835762E2409EF82,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,595161192001485,595161208179590
169C908A13147D16,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4992984817197515,4992984830367361
CD1DA13D810136D4,fs -mkdir,5,4,2013-11-14 18:10:42,2013-11-14 18:10:42,4990329896820861,4990329912953262
F16AE81E573C6EEF,fs -copyFromLocal,215,96,2013-11-14 18:10:47,2013-11-14 18:11:12,3186642513723387,3186668088583490
BC00ABCED55D4DD0,fs -mv,5,4,2013-11-14 18:11:14,2013-11-14 18:11:14,3186669279527638,3186669335314790
09DF94249139B61F,fs -chmod,7,5,2013-11-14 18:11:15,2013-11-14 18:11:15,3186670187408141,3186670208881915
3E37790CA4551108,fs -ls,5,4,2013-11-14 18:11:16,2013-11-14 18:11:16,3186671969126456,3186671987183927
8B37F1D47DD763D5,fs -chown,7,5,2013-11-14 18:11:15,2013-11-14 18:11:15,3186671077690339,3186671097850963
3F97A42E19B41F12,fs -count,5,4,2013-11-14 18:11:17,2013-11-14 18:11:17,3186672841998274,3186672858290058
42C7CBC4B4E4C1A5,fs -copyFromLocal,23,12,2013-11-14 18:11:29,2013-11-14 18:11:31,1278327409097298,1278329312617368
32C560672D273DDA,fs -mv,5,4,2013-11-14 18:11:32,2013-11-14 18:11:32,1278330216927498,1278330233865269
93781F45C50D155E,fs -copyFromLocal,183,82,2013-11-14 18:11:32,2013-11-14 18:11:58,595211173040398,595237334071890
EE2411F03CFF0EFE,fs -chmod,7,5,2013-11-14 18:11:32,2013-11-14 18:11:33,1278331114313121,1278331137584960
8093AB747B10DA91,fs -chown,7,5,2013-11-14 18:11:33,2013-11-14 18:11:33,1278332008299666,1278332030468455
66A653BDD1918FD9,fs -ls,5,4,2013-11-14 18:11:34,2013-11-14 18:11:34,1278332920693644,1278332938867536
D5B9EDA6771B3C80,fs -count,5,4,2013-11-14 18:11:35,2013-11-14 18:11:35,1278333819581938,1278333840448483
67F5445BD335052E,fs -copyFromLocal,167,75,2013-11-14 18:11:58,2013-11-14 18:12:18,2825686936537050,2825707570193368
8829DE7CE3AD0CE1,fs -mv,5,4,2013-11-14 18:11:59,2013-11-14 18:11:59,595238344354664,595238369922323
94C5148660FD1F5D,fs -chmod,7,5,2013-11-14 18:12:00,2013-11-14 18:12:00,595239413629986,595239440276056
2174E0B6B63287FA,fs -copyToLocal,22,11,2013-11-14 18:12:00,2013-11-14 18:12:02,1278358745095131,1278360228175803
643F59811B834E33,fs -chown,7,5,2013-11-14 18:12:01,2013-11-14 18:12:01,595240404121453,595240460929268
6FA902AD707674C9,fs -ls,5,4,2013-11-14 18:12:02,2013-11-14 18:12:02,595241432876336,595241457876011
B308C18F5452D52A,fs -rm,7,5,2013-11-14 18:12:03,2013-11-14 18:12:03,1278361284141415,1278361306385030
15F858A2DF4D1862,fs -rmr,7,5,2013-11-14 18:12:04,2013-11-14 18:12:04,1278362219559519,1278362278039235
1CB14AF30330C7E1,fs -count,5,4,2013-11-14 18:12:03,2013-11-14 18:12:03,595242404013224,595242422006330
A4274B1728C6BEC5,fs -mkdir,5,4,2013-11-14 18:12:05,2013-11-14 18:12:05,1278363161382374,1278363174597814
0280AEF5F1BFCAD7,fs -copyFromLocal,199,89,2013-11-14 18:12:07,2013-11-14 18:12:51,155620520389275,155664594629331
3CDB0490A76FD220,fs -mv,5,4,2013-11-14 18:12:19,2013-11-14 18:12:19,2825708462208135,2825708532649430
F27670C179D2AAB6,fs -chmod,7,5,2013-11-14 18:12:20,2013-11-14 18:12:20,2825709457865901,2825709569884248
77FADFBD6E4F6099,fs -copyToLocal,156,60,2013-11-14 18:12:20,2013-11-14 18:12:31,3186735751066577,3186747089767864
8E695ECD530F75DF,fs -chown,7,5,2013-11-14 18:12:21,2013-11-14 18:12:21,2825710494063906,2825710529118570
A8E2126C140EAB48,fs -ls,5,4,2013-11-14 18:12:22,2013-11-14 18:12:22,2825711386871998,2825711407830843
C9DF10B993AA87A1,fs -count,5,4,2013-11-14 18:12:23,2013-11-14 18:12:23,2825712279389244,2825712295886611
1D11F4903EA8816D,fs -rm,7,5,2013-11-14 18:12:32,2013-11-14 18:12:32,3186748008093159,3186748030504260
733486AEA083A9F8,fs -mkdir,5,4,2013-11-14 18:12:34,2013-11-14 18:12:34,3186749881696393,3186749895244087
17A0713D95D7A9D0,fs -rmr,7,5,2013-11-14 18:12:33,2013-11-14 18:12:33,3186748973521613,3186748992954824
492BEDF9911D1128,fs -copyFromLocal,71,33,2013-11-14 18:12:46,2013-11-14 18:13:00,4957025492265058,4957039301649644
731C80C9990C5059,fs -mv,5,4,2013-11-14 18:12:53,2013-11-14 18:12:53,155666464627359,155666973636741
CD33C094DCDDADDC,fs -chmod,7,5,2013-11-14 18:12:54,2013-11-14 18:12:54,155667773813031,155667801390317
066026367BE15C90,fs -chown,7,5,2013-11-14 18:12:55,2013-11-14 18:12:55,155668711388815,155668736569585
C6168F5BD5E62319,fs -ls,5,4,2013-11-14 18:12:56,2013-11-14 18:12:56,155669652684503,155669671173600
CD20F78FE53F14A5,fs -count,5,4,2013-11-14 18:12:57,2013-11-14 18:12:57,155670520388821,155670537617768
83B8EE8484FFC603,fs -mv,5,4,2013-11-14 18:13:00,2013-11-14 18:13:00,4957040069573765,4957040087537553
