OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3686,3143418137,0,682967573.091576
getBlockLocations,1116,4879754,0,291775.226881717
OP: try new BlockReader,3452,103877151,3223390,11443371.6397483
RPC:getBlockLocations,1116,141281015,1424830,5863540.57507463
getFileInfo,1552,5637151,0,214253.101364599
newBlockReader,3452,78935165,2143738,7882604.14573117
bestNode,4414,351505,0,18445.8874574479
RPC:getFileInfo,1552,17946760,235592,2471936.02160399
blockSeekTo,3686,3150072143,0,673738105.374834
OP: new blockSender,3452,46240807,0,750697.591454274
readBlock,3452,4772451154,1647917,193327135.99128
checksumOk,653,5081373,0,337853.1991322
sendBlock,3452,4769853687,1149443,178690090.732881
verifiedByClient,653,7936135,0,124247.011613071
RPC:reportBadBlocks,2582,72422702,673122,2646470.04427722
reportBadBlocks,2582,71353736,0,244759.448520393
OP: receive block,3235,4769966670,2641675,194661057.599495
