OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3371,14395894,0,285801.131878825
getBlockLocations,495,273772229,125796,951005.161616149
OP: try new BlockReader,3371,1204542150,3440471,21168604.2177368
RPC:getBlockLocations,495,282834042,1684476,12543001.1885526
getFileInfo,1324,8444524,0,281370.698478914
newBlockReader,3371,1203108465,1763074,11899168.1605565
bestNode,3371,14114229,0,25887.4753234869
RPC:getFileInfo,1322,209997881,392119,6983166.73958777
blockSeekTo,3370,1205038967,4340496,22926570.2524865
OP: new blockSender,3371,378193593,0,1411653.44767342
readBlock,3371,34556031776,219522006,1973755226.94119
checksumOk,2729,9348630,0,348155.220076011
sendBlock,3371,34506324561,213428367,1914524359.2177
verifiedByClient,2484,580250261,0,766217.861705502
OP: receive block,5289,34534995275,217512956,1904027903.26083
