OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,3343,959948,0,183705.062986762
mkdirs,330,4954297,894803,1570828.08035579
RPC:getFileInfo,3343,521295346,500368733,503011854.637992
RPC:mkdirs,330,511029176,501997985,503129823.19121
complete,313,7397694,854043,1421456.09403744
RPC:complete,313,1015775045,501858608,763040983.285249
RPC:create,313,510501708,501739776,503255513.365041
create,313,8813738,971520,1645585.47011378
rename,300,6637546,752391,1530466.46521651
RPC:rename,300,508188878,501944942,502954177.74065
setPermission,300,7233397,743751,1537584.15277932
RPC:setPermission,300,509566214,502189691,503332731.270386
setOwner,300,9418046,683486,1488595.61183098
RPC:setOwner,300,510968702,501105248,503318517.878397
getListing,300,4621379,0,216629.117727913
RPC:getListing,300,507387546,501463512,502635820.650492
RPC:getContentSummary,300,512782401,502165079,503190391.777302
getContentSummary,300,4429481,108406,449159.49143427
RPC:delete,300,506393453,500096411,502706241.429455
delete,300,3573902,642786,1354736.84759881
