OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,46,7043703,469870,1358653.42028985
addBlock,301,2320412,47575,544803.293909189
RPC:getFileInfo,46,9596078,2395789,4311873.65942021
RPC:addBlock,301,37496972,1488977,4326491.47873754
RPC:create,46,9508194,2685080,3809971.55072465
create,46,6056094,1439788,2260358.05797101
abandonBlock,150,860765,0,260189.684444445
createBlockOutputStream,301,69125506741,12894031,34149519632.2778
RPC:abandonBlock,150,32177564,1590592,3507442.59333334
writeBlock,492,66086109850,883660448,13827228642.9513
OP: connect next Datanode,341,66069781646,3787670,7472219781.56347
OP: new BlockReceiver,460,63111178745,178234,1005273947.1296
nextBlockOutputStream,182,276375350862,15395934,56297777556.9741
OP: send block,151,56160703855,871983268,9101862813.52837
receiveBlock,453,56240005577,878693863,9362877824.59271
RPC:complete,15,29046704,2035239,7123381.9333334
complete,15,28212154,1303187,4796028.26666667
