OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,2342,6793356,0,215209.290962296
mkdirs,156,453559986,1106232,9812536.87179529
RPC:getFileInfo,2342,30886116,328890,3807184.3318573
RPC:mkdirs,156,455032380,1837911,11966958.3229548
nextBlockOutputStream,1332,1284222352,16022939,47911981.8471465
OP: new BlockReceiver,3996,1272617610,146522,13131550.8839164
addBlock,1332,84025726,0,563770.773748727
createBlockOutputStream,1332,1281395489,14127428,43995479.8405911
OP: connect next Datanode,2664,1271725702,3692056,18261713.27667
RPC:addBlock,1332,98822920,1051132,3392512.35945946
RPC:create,139,366999656,2357153,16670427.9328536
create,139,337069642,1102735,13791786.0023978
OP: send block,1332,12551555292,625397182,2807689405.60828
writeBlock,3996,12652025430,633051143,2848269646.57902
receiveBlock,3996,12618385273,627830055,2821574667.99535
complete,139,549091538,994625,7482778.12709834
RPC:complete,139,550614314,1768756,9313083.31175055
rename,137,781138861,1191409,16817173.8345495
RPC:rename,137,782546220,1664875,18984338.4452554
setPermission,137,831527608,1114119,15149775.1484185
RPC:setPermission,137,832692707,2075357,18386741.8442826
setOwner,137,823198602,1055122,25717587.6034063
RPC:setOwner,137,824605753,1995713,28622885.4184916
getListing,137,458970,0,173326.172749394
RPC:getListing,137,263101937,1237102,5309333.59124088
RPC:getContentSummary,137,23213370,1662452,3651744.37226277
getContentSummary,137,861170,196451,425007.274939172
getBlockLocations,195,1161752,17773,290772.227350428
RPC:getBlockLocations,195,44936836,1385384,7444979.13846158
chooseDataNode,1297,1518882,21907,271431.954626065
bestNode,1297,235745,0,21770.4093420712
newBlockReader,1297,261034350,1718221,8667187.11088411
blockSeekTo,1297,264065019,4568879,15861127.4539967
OP: new blockSender,1297,251543873,79884,881980.784785401
OP: try new BlockReader,1297,263272770,4087071,14771974.999666
sendBlock,1297,8778359506,390088766,965223083.020966
OP: receive block,1297,8820193675,393836735,987632406.541034
checksumOk,1297,32427731,0,367497.471588267
verifiedByClient,1295,162867615,0,574396.774066907
readBlock,1297,8836923290,395999510,995475599.183635
RPC:delete,272,913577735,1672180,11172103.3256739
delete,272,912252113,997563,9235672.28370097
