OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,1387,2485296061,16873037,49696807.118121
OP: new BlockReceiver,4161,2471065788,0,15730811.1200654
getFileInfo,132,6483198,295167,1212995.08939398
addBlock,1387,875803945,0,2090794.14480898
RPC:getFileInfo,132,24077473,1943729,5228906.46553051
createBlockOutputStream,1387,2482884432,13720882,44135415.6191548
OP: connect next Datanode,2774,2469618920,4074720,20750891.4164028
RPC:addBlock,1387,877116641,1293079,4942140.37328769
RPC:create,132,319256371,2401248,9304719.58080808
create,132,317404677,1368165,7049373.62121214
OP: send block,1387,19177238619,579314876,2557627388.11511
writeBlock,4161,19316685091,591089191,2601133440.62445
receiveBlock,4161,19204675307,586575049,2573400105.97186
complete,132,1264410334,1017747,19692717.651515
RPC:complete,132,1265591386,1890501,22306929.2196967
