OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,748,765267144,66484511,106655387.446081
OP: new BlockReceiver,2244,740456155,0,31315336.5920844
getFileInfo,74,5350077,381276,1168865.28693695
addBlock,748,4568875,188005,497970.033492485
RPC:getFileInfo,74,23771257,6449259,8965892.48851357
createBlockOutputStream,748,758394932,57884961,97189749.3072334
OP: connect next Datanode,1496,738406646,20059610,48916866.9170627
RPC:addBlock,748,48698996,5414186,8048747.84393934
RPC:create,74,153424871,6486635,13879024.5045045
create,74,146565079,1423660,7446700.09459461
OP: send block,748,28492905623,3779688789,8061135633.10849
writeBlock,2244,28675819788,3836445477,8213306084.76868
receiveBlock,2244,28601669398,3765587921,8137622108.5064
complete,74,190488841,1146294,5395376.56306306
RPC:complete,74,227732092,5859572,14453789.9504506
