OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,1904,616055,0,153524.812719898
RPC:getFileInfo,1904,1016105761,1000846466,1003006048.11718
mkdirs,180,4201647,826625,1350701.92096598
RPC:mkdirs,180,1007523885,1001837658,1002805094.89286
RPC:create,180,1006000978,1001811716,1003065677.35867
create,180,3832420,951977,1506580.32093408
complete,180,3207641,743336,1215808.84502219
RPC:complete,180,2011504187,1001314114,1480113881.99632
rename,180,3136166,805465,1270473.24057188
RPC:rename,180,1004682577,1001304407,1002650771.20706
setPermission,180,5311538,673403,1304257.01237626
RPC:setPermission,180,1006818045,1001677363,1003144161.78034
setOwner,180,5803009,435567,1166083.14817841
RPC:setOwner,180,1007510912,1001899451,1003025582.89647
getListing,180,619185,0,186800.143373332
RPC:getListing,180,1011788334,1001862780,1003037464.11742
RPC:getContentSummary,164,1006276760,1002291779,1003098981.19507
getContentSummary,164,821539,165571,400955.876947507
RPC:delete,150,1007319795,1001785961,1002667188.66376
delete,150,3935202,694391,1239033.37991415
