OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,1798,5831702,0,235677.353152642
mkdirs,119,16617213,965815,2344062.58123247
RPC:getFileInfo,1798,28959076,349516,3558236.33739327
RPC:mkdirs,119,28899868,1951397,4233756.44660365
nextBlockOutputStream,1147,1024996285,16681975,44018079.6709093
OP: new BlockReceiver,3441,947237238,316255,12442115.3624543
addBlock,1147,144719091,0,639283.078174955
createBlockOutputStream,1147,966278929,14579485,40176988.6681055
OP: connect next Datanode,2294,946311659,3770954,17602592.2949093
RPC:addBlock,1147,146590256,1128015,3309903.31829405
RPC:create,107,249269892,2355007,11859423.5700937
create,107,247716139,1245427,9142366.66355144
OP: send block,1147,19168925279,604748895,2816858857.70451
writeBlock,3441,19275425319,611274486,2859749036.37772
receiveBlock,3441,19187391295,605936772,2835979815.57163
complete,107,166223946,1038484,4771640.0623053
RPC:complete,107,168196676,1812793,6698527.60436137
rename,106,109766642,1046866,4296562.24213837
RPC:rename,106,120790343,1843450,6760647.00943393
setPermission,106,98192842,1131045,3956690.69496855
RPC:setPermission,106,100681636,2117544,6495284.8427673
setOwner,106,1318821951,788105,22626283.3081759
RPC:setOwner,106,1320502569,1751476,24908492.0880503
getListing,105,673665,0,182651.003174604
RPC:getListing,105,205013609,1292127,6587991.24761893
RPC:getContentSummary,105,14102996,1597724,3365369.20952382
getContentSummary,105,898561,249905,451615.615873014
chooseDataNode,1127,1716194,0,274810.088627631
getBlockLocations,160,5019446,0,340530.560416666
OP: try new BlockReader,1127,112616648,4176138,16477912.9559006
RPC:getBlockLocations,160,58336253,1542391,8345652.84375002
newBlockReader,1127,82576611,3241392,9322255.1888051
bestNode,1127,245844,0,22335.3809228039
blockSeekTo,1127,160747343,4535248,17631511.1905353
OP: new blockSender,1127,67369244,16396,798955.193685311
readBlock,1127,4274397533,370377632,920924708.273072
checksumOk,1127,8762122,0,344973.76990535
sendBlock,1127,4238197939,364543646,887546720.048517
verifiedByClient,1127,1339160484,37453,2246212.52138412
OP: receive block,1127,4269939384,368086700,911040570.931477
RPC:delete,208,191808191,1627058,5856771.49198714
delete,208,188757572,829105,3918412.66826922
