OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3529,8148749,0,287128.606165156
getBlockLocations,501,2170948,44993,356112.269194935
OP: try new BlockReader,3527,1010425488,3643934,19619147.8456418
RPC:getBlockLocations,500,66438053,1518210,11167907.2380002
getFileInfo,1380,8662042,0,262345.522127907
newBlockReader,3528,739117680,2826024,10991095.7457565
bestNode,3529,1748372,0,23239.4474630731
RPC:getFileInfo,1380,221169039,623143,6574597.87040744
blockSeekTo,3316,1018390232,4018301,22272013.1367875
OP: new blockSender,3529,10194568,0,697734.322264063
readBlock,3529,32565984373,812926,1494031417.5187
sendBlock,3318,32488161823,374325487,1513775653.67045
OP: receive block,3318,32561303192,379710198,1565689554.29557
checksumOk,3318,7558985,0,351847.037972778
verifiedByClient,3141,476798230,0,297685.36666723
