OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,746,866929497,16602905,41439323.4557642
OP: new BlockReceiver,2238,302088270,0,10285532.4784521
getFileInfo,391,6225343,0,692417.952884342
addBlock,746,796845706,0,1561418.69414658
RPC:getFileInfo,391,17114589,876350,3117736.1869851
createBlockOutputStream,746,315111559,14076287,36496779.2698845
OP: connect next Datanode,1492,295498663,3845830,15026931.1997699
RPC:addBlock,746,799942085,1377563,4323195.84037087
RPC:create,79,18003331,2487316,3686563.44303798
create,79,16696264,1457636,2346080.29113925
OP: send block,746,15490107681,591528887,2241999300.50871
writeBlock,2238,15590310478,606414417,2268041820.3062
receiveBlock,2238,15575291925,601854254,2247376798.95737
complete,79,27860384,1227494,3275997.08860759
RPC:complete,79,62019437,2089714,5780554.73417719
getBlockLocations,115,1654008,0,420925.846376812
RPC:getBlockLocations,115,81222666,1670308,10056707.4173912
OP: new blockSender,738,17983165,0,802605.470618795
chooseDataNode,738,1290465,0,278108.525022581
bestNode,738,463804,0,23025.5399277322
newBlockReader,738,48229919,3082189,8796801.75067745
blockSeekTo,738,101029741,4111710,16500164.1628947
OP: try new BlockReader,738,100606315,3778988,15334425.003252
readBlock,738,9299231062,402289491,916206900.47211
sendBlock,738,9272311772,396697896,883693632.458576
OP: receive block,738,9294215364,400059680,907723033.291846
checksumOk,738,913595,0,327591.926422761
verifiedByClient,738,517087715,0,1772066.2944897
