OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,251,6425244,185792,1102511.30677291
addBlock,2411,446828710,0,711640.271682351
RPC:getFileInfo,251,17666158,2218836,4885598.79747692
RPC:addBlock,2411,449647612,1024839,3640599.30947643
RPC:create,251,110115684,2159201,5768073.37583002
create,251,106744327,1096050,3696894.22841965
nextBlockOutputStream,2411,5151365189,15217234,56561863.552547
OP: new BlockReceiver,7233,5139435262,0,19224993.2687009
OP: send block,2411,66935443731,576344988,3760464271.37951
writeBlock,7233,67165142008,587401594,3825753199.63308
createBlockOutputStream,2411,5148304559,13047913,52322144.4155718
OP: connect next Datanode,4822,5137975623,3268345,24016740.5501125
receiveBlock,7233,67119286796,582953949,3792224208.99998
complete,251,889943285,978156,20346226.4316069
RPC:complete,251,890886718,1771906,22478780.6494023
