OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,198,249611846,16264231,53779216.4027775
getFileInfo,82,4482058,33131,470119.688211368
writeBlock,521,11562516573,1313018,2170336400.76738
abandonBlock,314,662523,0,164196.000336161
addBlock,442,870734,0,427275.121669182
RPC:getFileInfo,82,7914186,1999524,3386243.45711374
createBlockOutputStream,442,247311267,589497,19632429.5515647
OP: connect next Datanode,393,87580444,581174,9089620.52330065
RPC:abandonBlock,314,6427949,48227,1414762.92949399
RPC:addBlock,442,25046675,1337295,3230599.48701609
RPC:create,82,16256564,2576253,3887024.47560977
create,82,15643100,1221682,2483124.18292684
OP: new BlockReceiver,415,242545318,355926,9386964.26348538
OP: send block,128,11534155677,856621610,2892748870.02932
receiveBlock,384,11548962951,856902362,2905408530.63362
RPC:complete,12,8167514,2493798,3776290.33333334
complete,12,6033375,1610922,2559689.16666667
