OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4760,3168290921,0,150447019.966132
getBlockLocations,666,8152300,29781,378426.770170166
OP: try new BlockReader,4621,1906528830,3606078,20602509.035064
RPC:getBlockLocations,666,251466079,1149186,10767552.3328577
getFileInfo,1348,6881514,0,241740.627113905
newBlockReader,4621,1905514012,1897560,12639447.9484091
bestNode,4970,3218859,0,23014.0914617556
RPC:getFileInfo,1343,221337658,429033,6053308.01378251
blockSeekTo,3105,10394458509,0,234350493.964628
OP: new blockSender,4621,1052047438,0,2170507.44053478
readBlock,4621,28083778062,528169,1034115959.03501
checksumOk,2965,4975453,0,342203.561355299
sendBlock,2965,28037721424,379864987,1490434351.37613
verifiedByClient,2780,20367083,0,115074.611971504
OP: receive block,2965,28042146900,384092334,1536484075.73594
