OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2894,5414252547,15410922,57313101.4077059
OP: new BlockReceiver,8682,2523158743,252021,16581756.6628966
getFileInfo,292,6303570,0,555718.796289938
addBlock,2894,232944154,0,1011511.32335292
RPC:getFileInfo,292,19098633,1829386,4695626.81660974
createBlockOutputStream,2894,5410107705,13157844,52128641.3847912
OP: connect next Datanode,5788,1885959815,3683327,21701424.2256827
RPC:addBlock,2894,237839263,1044300,4397682.8443906
RPC:create,292,399530037,2237272,15673948.1917807
create,292,398166308,1117865,12479077.3136418
OP: send block,2894,37605617627,620677656,5172736815.40775
writeBlock,8682,37645097653,629705091,5264693655.30429
receiveBlock,8682,37618968345,624073838,5232014429.58776
RPC:complete,292,402389903,1691786,14342219.729452
complete,292,398246510,1031751,11818627.0239721
