OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,1160,406211413,15686263,32939049.2566089
OP: new BlockReceiver,3480,398623726,0,8539260.22463059
getFileInfo,541,6015115,0,627391.999938374
addBlock,1160,142978821,0,557741.30057471
RPC:getFileInfo,541,16692132,837289,2994298.17738756
createBlockOutputStream,1160,402506215,13677208,29756246.9781598
OP: connect next Datanode,2320,287252551,3990055,12698958.0659196
RPC:addBlock,1160,144217975,1339365,2714084.70344822
RPC:create,109,30662161,2356539,3687120.25688072
create,109,27784371,1134157,2335307.00917431
OP: send block,1160,5695019579,397933228,1400094721.26061
writeBlock,3480,5752551774,402410274,1423916012.28771
receiveBlock,3480,5728728626,398326642,1407403509.38518
complete,109,84986221,915574,3719314.89908257
RPC:complete,109,86202953,1804566,5061957.17431193
chooseDataNode,1144,7516105,165428,268106.621794869
getBlockLocations,165,1329784,0,374732.248484843
OP: try new BlockReader,1144,123900527,3941975,14079577.1089748
RPC:getBlockLocations,165,29962731,1728151,8152719.35757574
newBlockReader,1144,121925588,3212691,9129216.58595571
bestNode,1144,426152,0,21880.1759906754
blockSeekTo,1144,124292547,4463924,15236953.3787883
OP: new blockSender,1144,6952103,0,721572.773601392
readBlock,1144,3922696237,391630373,882594681.238927
checksumOk,1144,5045904,214478,319030.307692301
sendBlock,1144,3914751393,385936616,852529385.583918
verifiedByClient,1144,750363203,0,1279675.77185317
OP: receive block,1144,3920555829,389401701,873899405.56847
