OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,8970,7581197,81061,293663.004019404
getBlockLocations,1321,35708481,0,365601.796114043
OP: try new BlockReader,8971,1463306932,2989144,15820238.7533415
RPC:getBlockLocations,1321,253731399,1959408,9242273.48284122
getFileInfo,3576,7709808,0,265624.17471903
newBlockReader,8971,1457218027,1383175,9627836.21104043
bestNode,8971,7340226,0,25350.7098122295
RPC:getFileInfo,3576,211015671,587978,4342487.60230293
blockSeekTo,8971,1464612048,3427008,17310041.1156917
OP: new blockSender,8971,1449788757,0,1442810.98658583
readBlock,8970,33496139679,364820330,3588001081.89756
sendBlock,8972,32036690325,360547509,3553565634.45061
OP: receive block,8971,32041509983,362970994,3575977883.04579
checksumOk,8971,18080560,0,365790.944558506
verifiedByClient,8739,152420791,0,137741.756702076
