TaskID,FatherTID,FatherStartTime,ChildTID
D6621F979087BEA2,DA551A67C9287E25,2383670292919614,5AF811309985B945
D6621F979087BEA2,5557562D61CBED2F,2383670288786483,DA551A67C9287E25
D6621F979087BEA2,DA551A67C9287E25,2383670311308501,91112C5AD6B8BD05
D6621F979087BEA2,DA551A67C9287E25,2383670323666697,1A00AD9B34EC36F2
D6621F979087BEA2,DA551A67C9287E25,2383670325337307,2429E5B3907A6FC0
D6621F979087BEA2,DA551A67C9287E25,2383670329146322,7B5654C99D0D6D84
D6621F979087BEA2,DA551A67C9287E25,2383670339847442,5112CD8825105D3D
D6621F979087BEA2,5112CD8825105D3D,2384398152920375,B14DE69D95391BBF
D6621F979087BEA2,DA551A67C9287E25,2383671210526762,BEC84584E10FAC39
D6621F979087BEA2,DA551A67C9287E25,2383670339847442,5112CD8825105D3D
D6621F979087BEA2,DA551A67C9287E25,2383671213196244,CAB5DB662D25870A
D6621F979087BEA2,CAB5DB662D25870A,475163388407002,CA89FBD66D862966
D6621F979087BEA2,DA551A67C9287E25,2383671845811931,23271467CC028711
D6621F979087BEA2,DA551A67C9287E25,2383671213196244,CAB5DB662D25870A
3A8038C9C80990AF,931D72F3F56CCA6D,475312332684519,2E10E527C8139478
3A8038C9C80990AF,06C13686529624CA,475312328189350,931D72F3F56CCA6D
3A8038C9C80990AF,931D72F3F56CCA6D,475312359888038,32A57F13F8A34979
3A8038C9C80990AF,931D72F3F56CCA6D,475312374282289,85954FF90C700CBA
3A8038C9C80990AF,931D72F3F56CCA6D,475312376367167,A48369844DEEE758
3A8038C9C80990AF,931D72F3F56CCA6D,475312380189614,1EED58BED4B4D3E7
D6621F979087BEA2,DA551A67C9287E25,2383671860432189,602C65934FEBAC87
D6621F979087BEA2,602C65934FEBAC87,475164037619252,ACDADEF73985C9E2
D6621F979087BEA2,DA551A67C9287E25,2383672718368859,AA949E278374F32A
D6621F979087BEA2,DA551A67C9287E25,2383671860432189,602C65934FEBAC87
3A8038C9C80990AF,931D72F3F56CCA6D,475312389960208,058302D7E6E574BC
3A8038C9C80990AF,058302D7E6E574BC,4148359723034757,9D03B33CB610301A
3A8038C9C80990AF,0000000000000000,0,06C13686529624CA
3A8038C9C80990AF,931D72F3F56CCA6D,475313295660753,89FADDF84A0C5D65
3A8038C9C80990AF,931D72F3F56CCA6D,475312389960208,058302D7E6E574BC
D6621F979087BEA2,DA551A67C9287E25,2383672721718023,21E57EEDE566CF08
D6621F979087BEA2,21E57EEDE566CF08,1003396769728229,99353E76201D7EF4
D6621F979087BEA2,DA551A67C9287E25,2383673450104907,1ED62E373152E190
D6621F979087BEA2,DA551A67C9287E25,2383672721718023,21E57EEDE566CF08
D6621F979087BEA2,DA551A67C9287E25,2383673452284500,8B4FA91129B7C490
D6621F979087BEA2,8B4FA91129B7C490,4195930115728045,717822F2FE9C7CDA
D6621F979087BEA2,DA551A67C9287E25,2383674141670511,F93CAE6A302D66C9
D6621F979087BEA2,DA551A67C9287E25,2383673452284500,8B4FA91129B7C490
E6427060F2FB916C,EFC6C4FB22968217,2389153303080091,209516D9F3A36AB3
E6427060F2FB916C,212DCE6CDC552543,2389153298945673,EFC6C4FB22968217
E6427060F2FB916C,EFC6C4FB22968217,2389153311614069,B2C9880388C06882
E6427060F2FB916C,EFC6C4FB22968217,2389153323464193,A0AAEE136D7CA4CF
E6427060F2FB916C,EFC6C4FB22968217,2389153324881520,9C61B275D50C5305
E6427060F2FB916C,EFC6C4FB22968217,2389153328370090,6D45C050860BB729
D6621F979087BEA2,DA551A67C9287E25,2383674170598800,AA4F6D9267E2FCFF
D6621F979087BEA2,AA4F6D9267E2FCFF,1180672549352535,1FA1AB8D795F55C8
D6621F979087BEA2,AA4F6D9267E2FCFF,1180672549352535,1FA1AB8D795F55C8
D6621F979087BEA2,AA4F6D9267E2FCFF,1180672549352535,1FA1AB8D795F55C8
D6621F979087BEA2,AA4F6D9267E2FCFF,1180672549352535,1FA1AB8D795F55C8
D6621F979087BEA2,0000000000000000,0,5557562D61CBED2F
D6621F979087BEA2,DA551A67C9287E25,2383674170598800,AA4F6D9267E2FCFF
0647BC07E4FADD09,43F83324BA40F222,4190182890516548,396CDBB31A433C4E
0647BC07E4FADD09,D93AE7E1D5A1AA15,4190182886392970,43F83324BA40F222
0647BC07E4FADD09,43F83324BA40F222,4190182905054732,CC4D4E12361FDDB5
0647BC07E4FADD09,43F83324BA40F222,4190182917932366,449C0708CAD03F10
0647BC07E4FADD09,43F83324BA40F222,4190182919809296,80A2EB2A382E4284
0647BC07E4FADD09,43F83324BA40F222,4190182924115792,01B146D2140D539A
E6427060F2FB916C,EFC6C4FB22968217,2389153340751879,D619A8E3293E41A0
E6427060F2FB916C,D619A8E3293E41A0,4189838682034006,FF2D3C91420603A0
E6427060F2FB916C,EFC6C4FB22968217,2389154547575172,B4A0FC381499ED90
E6427060F2FB916C,EFC6C4FB22968217,2389153340751879,D619A8E3293E41A0
E6427060F2FB916C,EFC6C4FB22968217,2389154550395464,BE1BD16D70090866
E6427060F2FB916C,BE1BD16D70090866,1002119413575916,0F7C8464073BD0F7
E6427060F2FB916C,EFC6C4FB22968217,2389155183153944,24D3C487D00C11E4
E6427060F2FB916C,EFC6C4FB22968217,2389154550395464,BE1BD16D70090866
0647BC07E4FADD09,43F83324BA40F222,4190182938441218,89CCE3703B09D0B5
0647BC07E4FADD09,89CCE3703B09D0B5,479535433594181,5183C2E328200200
0647BC07E4FADD09,43F83324BA40F222,4190183805379294,4ABBC6190FE5DCC5
0647BC07E4FADD09,43F83324BA40F222,4190182938441218,89CCE3703B09D0B5
0647BC07E4FADD09,43F83324BA40F222,4190183808475653,512A46546CFE1588
0647BC07E4FADD09,512A46546CFE1588,1002120083498839,DDF37E479DF8F5DD
0647BC07E4FADD09,43F83324BA40F222,4190184414050759,26D6696341BD2707
0647BC07E4FADD09,43F83324BA40F222,4190183808475653,512A46546CFE1588
E6427060F2FB916C,EFC6C4FB22968217,2389155208096431,23187ECB1B92E9C5
E6427060F2FB916C,23187ECB1B92E9C5,916401841573506,2E6C18AD720D7966
E6427060F2FB916C,EFC6C4FB22968217,2389155953380402,8DE2C95EB063CAB8
E6427060F2FB916C,EFC6C4FB22968217,2389155208096431,23187ECB1B92E9C5
0647BC07E4FADD09,43F83324BA40F222,4190184416312682,995991032BAE6326
0647BC07E4FADD09,995991032BAE6326,478932926570196,0610F9B07D17A030
0647BC07E4FADD09,43F83324BA40F222,4190185084027476,4267C89C29E82A0D
0647BC07E4FADD09,43F83324BA40F222,4190184416312682,995991032BAE6326
E6427060F2FB916C,EFC6C4FB22968217,2389155980971190,FCD497ACBA109BF6
E6427060F2FB916C,FCD497ACBA109BF6,4189854331345910,366F934106F200C7
E6427060F2FB916C,EFC6C4FB22968217,2389156788026581,3705CA5E4E175B20
E6427060F2FB916C,EFC6C4FB22968217,2389155980971190,FCD497ACBA109BF6
0647BC07E4FADD09,43F83324BA40F222,4190185087292046,A70D1B25679B50D0
0647BC07E4FADD09,A70D1B25679B50D0,4189854854552480,D529B7205359DE06
