OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2746,9458566865,17128166,87464229.3984676
OP: new BlockReceiver,8238,7346496452,168982,33787750.9903345
getFileInfo,1308,5486047,0,239274.664882755
addBlock,2746,228593726,0,970885.145289295
RPC:getFileInfo,1308,215649266,555144,4854172.96579161
createBlockOutputStream,2746,9454416139,14429384,79609889.473776
OP: connect next Datanode,5492,6249374537,3700824,37645198.0206835
RPC:addBlock,2745,266433978,1053127,5575655.38610277
RPC:create,276,979480122,2378430,29244038.7705308
create,276,976073785,1278691,26028176.8091788
OP: send block,2746,117342956319,811227980,9330952513.99824
writeBlock,8238,117370401174,821121388,9488462288.78601
receiveBlock,8238,117353139773,812712780,9434136607.84636
complete,276,393957004,1085286,19701631.254831
RPC:complete,276,681726579,1945679,25038872.1014488
chooseDataNode,2592,23486561,0,309215.022736
getBlockLocations,381,10191020,61519,333412.226596668
OP: try new BlockReader,2592,3283514818,3770219,20566092.5242284
RPC:getBlockLocations,381,146783925,1330906,8700774.91426071
newBlockReader,2592,3279843182,2726141,13164504.7158308
bestNode,2592,23249080,0,35825.2675818767
blockSeekTo,2592,3283904531,4254604,21671537.5640546
OP: new blockSender,2592,2477079243,82382,3531520.26228412
readBlock,2592,42640840840,378331832,1632226770.62332
checksumOk,2592,14474550,166438,379610.111425101
sendBlock,2592,42632221386,371762159,1547296526.24604
verifiedByClient,2589,5739510733,0,16629245.9040755
OP: receive block,2592,42610260192,376089818,1600294992.14273
