TaskID,Title,NumReports,NumEdges,FirstSeen,LastUpdated,StartTime,EndTime
14A12657F94A6443,fs -copyToLocal,62,10,2013-10-31 21:40:41,2013-10-31 21:41:26,3795984953344971,3796030056472080
C18AA74970DC2E88,fs -copyToLocal,62,10,2013-10-31 21:40:45,2013-10-31 21:41:30,3756386794011993,3756431887526007
E1F7FDCE14385E4B,fs -copyToLocal,76,14,2013-10-31 21:40:46,2013-10-31 21:41:35,1989673791830504,1989722934621384
76837C1B0F1D3E60,fs -copyToLocal,62,10,2013-10-31 21:40:49,2013-10-31 21:41:34,1989393227270794,1989438325342406
DBC62A6DD361368D,fs -copyToLocal,62,10,2013-10-31 21:40:50,2013-10-31 21:41:35,1503438545181917,1503483645903110
47C20593BD5B1138,fs -copyToLocal,104,22,2013-10-31 21:40:51,2013-10-31 21:41:48,3793511329428652,3793567836088101
72E68AF775B23E48,fs -copyToLocal,98,22,2013-10-31 21:40:52,2013-10-31 21:41:42,3795631570167711,3795681770060904
760136A83C1223F5,fs -copyToLocal,62,10,2013-10-31 21:40:56,2013-10-31 21:41:41,1989655373208953,1989700458523111
BE011F1C4558846E,fs -copyToLocal,62,10,2013-10-31 21:41:09,2013-10-31 21:41:54,1995147322763977,1995192414846216
3E39FB50E899096A,fs -copyToLocal,62,10,2013-10-31 21:41:09,2013-10-31 21:41:54,525558856332019,525603970710471
BD7044289EF057D7,fs -copyToLocal,62,10,2013-10-31 21:41:10,2013-10-31 21:41:55,1989892874310233,1989937972119165
7B331008E8925D55,fs -copyToLocal,87,18,2013-10-31 21:41:16,2013-10-31 21:42:06,1989679822828671,1989729791333814
0D59DF0725E2C60F,fs -copyToLocal,62,10,2013-10-31 21:41:21,2013-10-31 21:42:06,1989619545359006,1989664644089553
75A212C761588BE8,fs -copyToLocal,62,10,2013-10-31 21:41:25,2013-10-31 21:42:10,1989875263741791,1989920349673337
CA9F9660586FE80E,fs -copyToLocal,62,10,2013-10-31 21:41:31,2013-10-31 21:42:16,1628660769277605,1628705860852188
8AC3A6CCC8C6C7A5,fs -copyToLocal,62,10,2013-10-31 21:41:35,2013-10-31 21:42:20,609612698916481,609657811251551
1F1CD67391802FDE,fs -copyToLocal,22,11,2013-10-31 21:41:37,2013-10-31 21:41:38,3796203862100073,3796204755859257
F64230B328D1E96E,fs -copyToLocal,73,14,2013-10-31 21:41:40,2013-10-31 21:42:26,1625326940260408,1625373060676927
DB552D6896951062,fs -copyToLocal,62,10,2013-10-31 21:41:44,2013-10-31 21:42:29,1989703318703511,1989748410953640
BDA84FE555FEC758,fs -copyToLocal,62,10,2013-10-31 21:41:44,2013-10-31 21:42:29,3796047862811350,3796092955073872
FE9601AFD12D3723,fs -copyToLocal,62,10,2013-10-31 21:41:46,2013-10-31 21:42:31,1989702104394008,1989747199157675
7898226CD1B611A8,fs -copyToLocal,62,10,2013-10-31 21:41:50,2013-10-31 21:42:35,3795520849521933,3795565950332338
C95FD698C8BF4CE7,fs -copyToLocal,62,10,2013-10-31 21:42:04,2013-10-31 21:42:49,3795524984988261,3795570073845064
