OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,13883,4814055,0,86529.4892835882
mkdirs,1270,24540312,554311,1207799.96774188
RPC:getFileInfo,13883,14826117,169599,2284932.74435803
RPC:mkdirs,1270,25532272,1148879,2131334.536949
complete,1269,12236785,554499,1084718.36227359
RPC:complete,1269,14248407,1064549,2088501.34894458
rename,1267,5069237,588868,1167328.38592303
RPC:rename,1267,6559532,1123282,2086703.40928348
RPC:create,1269,8377910,1505063,2418038.03350231
create,1269,6253829,674153,1289470.08391626
setPermission,1262,6226253,488459,1021539.95969694
RPC:setPermission,1262,7736032,968216,2175825.16885465
getListing,1259,757426,0,97464.6841636961
setOwner,1261,3139104,528379,992199.250073129
RPC:getListing,1259,40970656,961537,1736590.71442999
RPC:setOwner,1261,5026436,851530,2181668.21116878
RPC:getContentSummary,1258,6099658,1263807,2094381.76391223
getContentSummary,1258,869274,0,225650.965260307
RPC:delete,1257,7489596,910259,1871146.87037617
delete,1257,5389699,410430,1046317.72400753
