OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5224,3136305851,0,849260717.130154
getBlockLocations,1576,5340125,0,255565.557736336
OP: try new BlockReader,4436,87834803,2651355,7406495.56611642
RPC:getBlockLocations,1576,134299426,1176348,4790073.23908935
readBlock,4436,78774312,0,1447738.79514938
getFileInfo,1576,5302058,0,186153.807928553
newBlockReader,4436,86563554,1618949,6010453.61974566
bestNode,6406,534333,0,20849.2067629366
RPC:getFileInfo,1576,7987971,322027,1678237.51462597
OP: new blockSender,4436,7752023,0,682600.538766569
blockSeekTo,788,9271567060,0,5800409963.25185
