OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,848,4650734,0,345330.603829272
RPC:getFileInfo,848,345776209,71036709,73724638.8904328
chooseDataNode,2097,6071220,0,293934.213485439
getBlockLocations,312,7705786,149769,512834.350694436
OP: try new BlockReader,2097,1431559491,143931130,200811740.037682
RPC:getBlockLocations,312,189587485,74267187,100604384.080397
newBlockReader,2097,1360291738,72842617,79205889.6092897
bestNode,2097,207333,0,22841.6301513494
blockSeekTo,2097,1432053036,144340270,211820964.322404
OP: new blockSender,2097,27927074,0,894269.300078709
readBlock,2097,36356679043,3849239839,6572030876.6606
checksumOk,2097,4476601,0,343767.811441506
sendBlock,2097,36197189218,3710922166,6433496838.17239
verifiedByClient,2064,39107199,0,218939.978157865
OP: receive block,2097,36280331013,3777012962,6508844113.61292
