OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5474,3098640177,0,817766931.480058
getBlockLocations,1564,5683462,0,247783.198152119
OP: try new BlockReader,4692,80949172,1178513,7415249.16578175
RPC:getBlockLocations,1564,96421912,1120436,4892994.25699395
readBlock,4692,14850265,0,1417395.22221833
getFileInfo,1564,1204964,0,166419.758587573
newBlockReader,4692,78444351,625514,6079397.15146781
bestNode,6647,3547027,0,21381.6805970803
RPC:getFileInfo,1564,16318728,194869,1683192.50903283
OP: new blockSender,4692,14391954,0,745848.095214225
blockSeekTo,782,9287969283,0,5809846394.52301
