OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,77,5658816,476316,1155716.0270563
addBlock,370,1082768,0,531431.477207204
RPC:getFileInfo,77,21458044,2356972,4640009.3606062
RPC:addBlock,370,37147201,1541087,3759607.61333329
RPC:create,77,77431945,2881457,5953175.09523809
create,77,75983863,1497516,3996407.86580085
abandonBlock,255,1119046,0,255370.400457513
createBlockOutputStream,370,5223438723,11418096,2106218277.15506
RPC:abandonBlock,255,7431942,992462,2048779.28137254
nextBlockOutputStream,178,12134544860,14089500,4380739535.05382
writeBlock,363,54333269506,834645057,8166622807.49771
OP: connect next Datanode,248,5217222086,3661259,255782439.411791
OP: new BlockReceiver,347,5217850160,256786,61608970.8440716
OP: send block,115,54045685678,824862871,8315988941.47538
receiveBlock,345,54078857488,830647813,8376700938.04598
RPC:complete,14,17702513,2650492,5255145.57142857
complete,14,16762820,1602220,3177283.85714286
