OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,3955,1617851,0,167193.583498566
mkdirs,365,8054641,790142,1457338.93207573
RPC:getFileInfo,3955,418097637,400558550,402978427.595341
RPC:mkdirs,365,409476313,401636324,402937809.72273
RPC:create,360,408636227,402156756,403129356.421178
create,360,7179706,833444,1515801.46622375
complete,360,3288295,801304,1351752.45962253
RPC:complete,360,806816848,401721821,613212816.501232
rename,360,5969970,809820,1477889.65916599
RPC:rename,360,407177845,401768476,402920661.739208
setPermission,360,115100043,685764,1595138.38653825
RPC:setPermission,360,516833197,401961921,403419930.078191
setOwner,360,4431426,675414,1287907.91010516
RPC:setOwner,360,406273640,401972232,403176419.959873
getListing,360,606312,0,197946.808104882
RPC:getListing,360,406803797,401680559,402727942.870297
RPC:getContentSummary,360,406941477,402128882,403187999.407179
getContentSummary,360,1167575,0,417147.172442789
RPC:delete,355,407163884,401614792,402670425.779442
delete,355,3966419,612476,1301587.05102345
