OpName,Num,MaxDelay,MinDelay,AverageDelay
getBlockLocations,210,5016497,237179,680375.704365075
RPC:getBlockLocations,210,35600993,1334956,6358100.65674602
readBlock,498,5597198752,388209145,863570026.619744
getFileInfo,284,6202462,0,512659.204694838
sendBlock,498,5595015013,381643183,842805077.626975
newBlockReader,498,95858834,3442768,9033580.94170015
blockSeekTo,562,729598640517,66925,44992299329.4723
OP: new blockSender,498,13189456,0,774318.874397587
OP: receive block,498,5594808232,386410770,856596702.189518
chooseDataNode,924,9046545425,0,340657662.185769
OP: try new BlockReader,860,60092800672,4211279,26725430516.7966
checksumOk,498,3613597,0,327227.4314257
verifiedByClient,496,12729468,0,267343.572278224
RPC:getFileInfo,284,21194414,775824,3086612.39812206
bestNode,1020,425372,0,22254.9172525679
