OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,673,1047656319,16345195,49017731.6728081
OP: new BlockReceiver,2019,992756596,0,13747947.5951024
getFileInfo,72,4984597,183700,826835.242361116
addBlock,673,91385261,104031,746210.277736494
RPC:getFileInfo,72,17469698,2067891,4631534.60810171
createBlockOutputStream,673,1042208273,14399377,44581096.9369243
OP: connect next Datanode,1346,991943604,3826545,18916824.0810109
RPC:addBlock,673,92881432,1320915,3841768.40416053
RPC:create,72,752061963,2640431,26205210.9398146
create,72,749832787,1424313,24039785.5648149
OP: send block,673,59248172382,689137443,3767098714.22841
writeBlock,2019,59474812179,695183781,3813808375.77592
receiveBlock,2019,59444348368,690402850,3786648785.32373
complete,72,350204568,1192211,17110697.5879631
RPC:complete,72,352856721,1915738,19775484.7037037
