OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,7767,4619297,0,274876.225560035
getBlockLocations,1143,9357549,0,314958.238553502
OP: try new BlockReader,7767,1083546868,3679930,17155968.6090761
RPC:getBlockLocations,1143,75290489,1447333,8864670.21624388
getFileInfo,3152,5107231,0,203317.200707909
newBlockReader,7767,693223516,2397693,9995621.81535911
bestNode,7765,3129168,0,22474.0600496716
RPC:getFileInfo,3148,40522841,123776,4271436.32180524
blockSeekTo,7767,1083969190,4315093,18326689.7038581
OP: new blockSender,7767,16133576,0,711097.193928244
readBlock,7765,23507776012,384785952,1306812817.94906
checksumOk,7765,11779300,0,338938.007371672
sendBlock,7766,23254301285,379238043,1258522664.32682
verifiedByClient,7361,115304923,0,116629.668899427
OP: receive block,7766,23505368725,382670196,1301183087.82504
