OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4333,9013542044,0,926938339.667949
getBlockLocations,1448,4767426,0,286663.47969996
OP: try new BlockReader,3609,104299761,3004444,7400563.25002887
RPC:getBlockLocations,1448,26164381,57801,4479064.43006546
readBlock,3609,1170480770,95070,17331430.1932193
getFileInfo,1448,1381470,0,186546.249723513
newBlockReader,3609,103609000,1682863,5927123.94391163
bestNode,5419,422293,0,20061.6082589454
RPC:getFileInfo,1448,15337562,319002,1734174.09336936
OP: new blockSender,3609,26444334,0,900372.447403507
blockSeekTo,768,9233912605,0,5420945977.32953
sendBlock,44,1149372904,769223853,887760257.257576
OP: receive block,44,1164899504,789663021,897910826.969698
checksumOk,44,740246,266396,383585.848484847
verifiedByClient,44,1085662,35278,105436.318181818
