OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2319,17890144483,13035995,106937404.750761
OP: new BlockReceiver,6957,6931635809,168713,37781056.8668673
getFileInfo,228,6587842,0,720134.609502921
addBlock,2319,21547418,0,435196.734368247
RPC:getFileInfo,228,19180109,2134818,5184257.82039468
createBlockOutputStream,2319,17880919439,10840907,101723629.610022
OP: connect next Datanode,4638,6930548318,3104075,38875627.4990119
RPC:addBlock,2319,211763726,1344566,3969674.59364668
RPC:create,228,31891511,2429551,5671309.06067252
create,228,28821965,1220636,3299897.25730995
OP: send block,2319,101104908963,692323081,8555324248.7843
writeBlock,6957,101202858867,699371828,8646673526.97676
receiveBlock,6957,101145269351,693465661,8591295465.21819
complete,228,95800400,997650,4443686.23976606
RPC:complete,228,97102276,2017859,7003116.08479533
