TaskID,FatherTID,FatherStartTime,ChildTID
BD3F52F86872142C,E56609807F840EBE,3514529808928309,993AA0B4D0E593D2
BD3F52F86872142C,32713CD6753ADCF8,3514529801189067,E56609807F840EBE
BD3F52F86872142C,E56609807F840EBE,3514529831816217,1C3568FE01A2204F
BD3F52F86872142C,E56609807F840EBE,3514529869113105,DD7355B3A1BBF176
BD3F52F86872142C,11A91866DD3AD561,1225729342806201,BE404318AD8D521D
BD3F52F86872142C,EF1B28BB80C6CB02,1225729307271795,90AF59A67F7B9DE8
BD3F52F86872142C,9A0FA84FB90890CC,328446045059408,11A91866DD3AD561
BD3F52F86872142C,2042E5E8071B0228,328445945358914,EF1B28BB80C6CB02
BD3F52F86872142C,E56609807F840EBE,3514530011206265,9A0FA84FB90890CC
BD3F52F86872142C,E56609807F840EBE,3514529873702034,2042E5E8071B0228
BD3F52F86872142C,E56609807F840EBE,3514531115817205,E33109739452AC95
BD3F52F86872142C,4F296E9BA3B22BFE,1225253824019917,E1AFB2DA1E454664
BD3F52F86872142C,7E4CE363FA5F5B35,1225253801519976,CE69147C75FF00D7
BD3F52F86872142C,2BC0E80A230BC21A,3472521289082019,4F296E9BA3B22BFE
BD3F52F86872142C,5054FB6E57679892,3472521255934152,7E4CE363FA5F5B35
BD3F52F86872142C,E56609807F840EBE,3514531160175825,2BC0E80A230BC21A
BD3F52F86872142C,E56609807F840EBE,3514531117845988,5054FB6E57679892
BD3F52F86872142C,E56609807F840EBE,3514532310738698,B0D81A41C4D0797E
BD3F52F86872142C,64A3675881C80718,1714353433640975,F831BABD36D16CEF
BD3F52F86872142C,424AEE8E152743AA,1714353403365288,E0F23D6F7AEC2E28
BD3F52F86872142C,AE8DB0BDBD81AD9E,3473407876819830,64A3675881C80718
BD3F52F86872142C,5DEB6BE37FD2720B,3473407838508335,424AEE8E152743AA
BD3F52F86872142C,E56609807F840EBE,3514532360745079,AE8DB0BDBD81AD9E
BD3F52F86872142C,E56609807F840EBE,3514532312781596,5DEB6BE37FD2720B
BD3F52F86872142C,E56609807F840EBE,3514533457112095,7078870FE29EC4D2
BD3F52F86872142C,E56609807F840EBE,3514533463110490,B2F7ADF05065F158
BD3F52F86872142C,E56609807F840EBE,3514533464622433,71AF79890A162AF1
BD3F52F86872142C,7B5BF2850773CB65,7790143062144,BA8DB02D78D82050
BD3F52F86872142C,21616D82A1BC5854,7790120290830,10ED0B0999FB4331
BD3F52F86872142C,3C97CCBFDB6CB513,1715286356263867,7B5BF2850773CB65
BD3F52F86872142C,00D452F317275FC6,1715286327525868,21616D82A1BC5854
BD3F52F86872142C,E56609807F840EBE,3514533504309130,3C97CCBFDB6CB513
BD3F52F86872142C,E56609807F840EBE,3514533466591516,00D452F317275FC6
BD3F52F86872142C,E56609807F840EBE,3514534580879355,BF6A154C1FCAB761
BD3F52F86872142C,DCC7B416AE36BFE9,328754276235465,0311F8776FDA32DD
BD3F52F86872142C,4AFB729270255403,328754235105665,A585DD84F3067501
BD3F52F86872142C,CF1BBBF13EE26754,241078096366724,DCC7B416AE36BFE9
BD3F52F86872142C,88D00FED04A833CE,241078046403919,4AFB729270255403
BD3F52F86872142C,E56609807F840EBE,3514534716971027,CF1BBBF13EE26754
BD3F52F86872142C,E56609807F840EBE,3514534582776243,88D00FED04A833CE
BD3F52F86872142C,E56609807F840EBE,3514537358925253,792DFC0A1B3B066C
BD3F52F86872142C,47F4FFC846C7B764,1714644743297201,1D612A601C00F322
BD3F52F86872142C,FF67467702DA4F3C,1714644653855151,6BDE2521F6CBF023
BD3F52F86872142C,25E28DAA375405AB,1225282478819459,47F4FFC846C7B764
BD3F52F86872142C,8385741152640FF4,1225282386818792,FF67467702DA4F3C
BD3F52F86872142C,E56609807F840EBE,3514537487848534,25E28DAA375405AB
BD3F52F86872142C,E56609807F840EBE,3514537361693909,8385741152640FF4
BD3F52F86872142C,E56609807F840EBE,3514538669029436,38FD06947716AA5C
BD3F52F86872142C,AF5372437CE21CFA,1225261425535387,A5815F3F0946E66A
BD3F52F86872142C,8B01C9D9007A7A8F,1225261354625506,13D0FF040F80703E
BD3F52F86872142C,9D8BB4709C98CDAB,3514904799366540,AF5372437CE21CFA
BD3F52F86872142C,41CD52466A874A84,3514904723272467,8B01C9D9007A7A8F
BD3F52F86872142C,E56609807F840EBE,3514538761264136,9D8BB4709C98CDAB
BD3F52F86872142C,E56609807F840EBE,3514538671115530,41CD52466A874A84
BD3F52F86872142C,E56609807F840EBE,3514540363017488,BC6C85DE70FAD198
BD3F52F86872142C,6EBAC493BEDC283F,1715293255851718,1E25623CECCCE78B
BD3F52F86872142C,429D8B41CD110E46,1715293234894172,88B6A052ADADCCC5
BD3F52F86872142C,06A728333A5D0622,1713000879680635,6EBAC493BEDC283F
BD3F52F86872142C,A3BF1731438C7565,1713000854775693,429D8B41CD110E46
BD3F52F86872142C,E56609807F840EBE,3514540401657842,06A728333A5D0622
BD3F52F86872142C,E56609807F840EBE,3514540365263207,A3BF1731438C7565
BD3F52F86872142C,E56609807F840EBE,3514541908184648,90C62616C40555EA
BD3F52F86872142C,625972C6E7B5402C,3473519016022194,298CB551EBC934EF
BD3F52F86872142C,D2764BCAC7DFCE19,3473518993464120,C9666C6195F20A2B
BD3F52F86872142C,A20DD2C2A07944F7,1714625927611738,625972C6E7B5402C
BD3F52F86872142C,D6F7A88F524C84E7,1714625897332564,D2764BCAC7DFCE19
BD3F52F86872142C,E56609807F840EBE,3514541950247442,A20DD2C2A07944F7
BD3F52F86872142C,E56609807F840EBE,3514541910110203,D6F7A88F524C84E7
BD3F52F86872142C,E56609807F840EBE,3514543954734445,8739EB8BF3E348A7
BD3F52F86872142C,8AD8C87B369E58E4,329875893480829,116D031B16A3306A
BD3F52F86872142C,2195D60345FF5BAD,329875871346282,8C2C3348183B6250
