OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,47,5124319,512359,1076412.54219858
addBlock,501,4567329,305324,529181.771091151
RPC:getFileInfo,47,10858229,2621433,4698321.25886527
RPC:addBlock,501,31284245,1545507,4677442.799135
RPC:create,47,34058551,2530742,6103704.11347517
create,47,32393269,1484154,3790272.5177305
nextBlockOutputStream,501,640237937,225513203,326564432.533035
OP: new BlockReceiver,1503,565043462,229434,102035735.150666
createBlockOutputStream,501,631474919,221482940,319919905.329273
OP: connect next Datanode,1002,564237440,84359669,169479098.849273
OP: send block,501,54587365338,17627066562,24377605472.3552
writeBlock,1503,55161926086,17881465135,24724754753.8042
receiveBlock,1503,54854466875,17631914817,24463116257.6074
complete,47,16131740,1269302,2610731.87234043
RPC:complete,47,45262583,2378410,5420097.55319149
