OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,1014,12028555322,13155169,276715448.020295
OP: new BlockReceiver,3042,12021184741,228045,134124365.950824
getFileInfo,469,6402661,0,687424.056361057
addBlock,1014,1916000,0,518424.822616686
RPC:getFileInfo,469,16659942,434084,3194599.11364095
createBlockOutputStream,1014,12025372176,10792704,273724484.945472
OP: connect next Datanode,2028,12020599226,3063648,110860995.570427
RPC:addBlock,1014,26846279,1552699,3707698.72749841
RPC:create,105,17970692,2271648,4082893.09841272
create,105,15885781,1238423,2338516.72777779
OP: send block,1014,304543378340,969839294,41387030044.4673
writeBlock,3042,304604029744,976961869,42640480033.7007
receiveBlock,3042,304574820293,966301303,42450028641.1578
complete,105,19834494,1212010,2336716.61904764
RPC:complete,105,24470503,2116358,4211397.49523811
getBlockLocations,130,5685252,23836,598393.861538465
RPC:getBlockLocations,130,62991408,2560925,7747572.69999998
newBlockReader,848,12016141206,2591362,215989439.202893
blockSeekTo,848,12025064971,3564477,220306166.548206
OP: new blockSender,848,9703170095,171169,195814315.724862
chooseDataNode,849,3632760,0,272947.993443257
OP: try new BlockReader,848,12023636403,3125885,219584878.465554
bestNode,849,121160,0,21646.8191990575
readBlock,849,131639955166,655179894,15542095037.6763
sendBlock,848,131635111334,627057058,15152187101.5255
OP: receive block,848,131634584989,650859166,15206537958.0688
checksumOk,849,1925613,36742,325160.964762452
verifiedByClient,805,23095760776,0,212041528.101383
