OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4766,9099277712,0,281001569.752542
getBlockLocations,943,8780636,1861,384340.031937077
OP: try new BlockReader,4491,1903419735,80136,13824894.6148983
RPC:getBlockLocations,943,211578690,851406,8837961.53888045
getFileInfo,1340,2422074,0,257224.146405158
newBlockReader,2334,1901853393,2841619,11852805.8548447
bestNode,5177,1424533,0,21705.1642571927
RPC:getFileInfo,1339,169726444,402972,4763752.0047016
blockSeekTo,2608,12583819021,0,526563065.377691
OP: new blockSender,2334,1891647696,0,2597663.50765191
readBlock,2334,67131891820,377855990,2052296619.85282
sendBlock,2334,67098303535,372444613,2008201824.67519
OP: receive block,2334,67104922230,375884510,2035081289.76459
checksumOk,2334,25436038,0,360735.665091429
verifiedByClient,2214,737978555,0,449080.646227499
