OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,778,9070795012,0,681036283.826217
getBlockLocations,245,10072241,23722,708400.375442176
OP: try new BlockReader,672,60101605447,4003754,35274254622.8449
RPC:getBlockLocations,245,31117592,1075462,5888048.01292515
getFileInfo,280,5308541,0,485740.265376983
newBlockReader,303,79020907,3464930,8243037.55753575
bestNode,937,123474,0,19548.0968757938
RPC:getFileInfo,280,26833438,464856,2865932.25343255
blockSeekTo,409,729681088732,10359,64387820812.5701
OP: new blockSender,303,4150265,127724,712813.209460947
readBlock,303,6249804421,392680202,809222773.167324
sendBlock,303,6244448401,385388436,789402855.327995
OP: receive block,303,6245884911,390587559,803820050.499891
checksumOk,303,860767,6268,316069.40022002
verifiedByClient,302,2037018,0,195719.845916112
