OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,707,1211812782,19159467,161305235.129179
OP: new BlockReceiver,2121,1192899824,256174,49910016.9914664
getFileInfo,66,8984831,439956,1136775.75782829
addBlock,707,15000743,122241,506940.15551626
RPC:getFileInfo,66,12142778,2368681,4326473.10303037
createBlockOutputStream,707,1209138318,16277393,155002248.190071
OP: connect next Datanode,1414,1191461241,3690512,78968268.6638054
RPC:addBlock,707,44307311,1341457,4570483.78960397
RPC:create,66,222148968,2543135,7577865.26262626
create,66,220615944,1309784,5934613.94444445
OP: send block,707,43393589427,1000028939,13682850623.9282
writeBlock,2121,43882067384,1010861607,13864965350.8117
receiveBlock,2121,43592479906,1005000043,13742151247.686
complete,66,158162153,1030537,7254769.63636356
RPC:complete,66,161719636,1875759,10224067.8333335
