OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3686,5009295,0,283324.238373205
getBlockLocations,533,1551186,0,361586.601626015
OP: try new BlockReader,3686,2683377507,956459,20969949.2670784
RPC:getBlockLocations,533,72338002,1438457,10973173.4083805
getFileInfo,1456,6324674,0,276282.089848565
newBlockReader,3581,2679286941,2187241,12548407.710706
bestNode,3684,408889,0,22986.2416738129
RPC:getFileInfo,1456,208537965,592932,6544143.33780556
blockSeekTo,3581,2683964850,4279384,22930053.8703863
OP: new blockSender,3581,51829337,0,777899.455222745
readBlock,3581,23537600191,386140576,1743877326.73261
checksumOk,3579,12645645,12695,350276.40546259
sendBlock,3581,23505792030,380557172,1683273986.88738
OP: receive block,3581,23525558533,383573824,1740724694.39407
verifiedByClient,3399,22652933,0,161563.536275501
