OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,2900,4403595,0,171983.191263688
RPC:getFileInfo,2900,615685994,600317214,603024701.936013
mkdirs,270,4148124,879561,1427179.2026389
RPC:mkdirs,270,606945463,601741977,602892610.931744
RPC:create,270,605553096,601960689,603071722.970166
create,270,4149635,906771,1507430.4791935
complete,270,3273821,799081,1350208.32672472
RPC:complete,270,1205756027,601990112,915006174.938045
rename,270,6292644,692474,1468916.92095192
RPC:rename,270,607748218,601722919,602921281.784849
setPermission,270,7150719,791447,1455067.06360782
RPC:setPermission,270,608895482,602272164,603381593.474943
setOwner,270,4828515,728737,1394345.09042221
RPC:setOwner,270,606761533,602031759,603318827.215158
getListing,270,575901,0,193152.871327398
RPC:getListing,270,610234005,601843867,602785686.356286
RPC:getContentSummary,260,608410717,601729137,603228473.496368
getContentSummary,260,1075974,117714,440880.113038656
RPC:delete,240,609468810,601694536,602828999.443591
delete,240,4501958,632601,1324282.49269398
