OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,48,5325891,22495,1143560.61875
addBlock,153,11043382,0,661046.5708061
RPC:getFileInfo,48,9704997,2383578,4460126.03194439
RPC:addBlock,153,14422521,1579749,3339006.8235294
RPC:create,48,22257277,2956230,4024651.6875
create,48,19813361,1489095,2667564.21527777
abandonBlock,138,800144,0,264901.632850244
createBlockOutputStream,138,69117971983,69003407948,69056339350.8285
RPC:abandonBlock,138,24151683,1514196,3087540.19323671
nextBlockOutputStream,33,276366562116,276161754417,276258805183.818
