OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,611,9560588811,15910104,266694972.381941
OP: new BlockReceiver,1844,4658888392,96273,55182155.9001738
getFileInfo,63,5268198,419886,1159727.31507938
addBlock,645,254525801,77396,1028258.22666669
RPC:getFileInfo,63,23351847,2326253,5744020.89179894
createBlockOutputStream,645,9558205384,13774367,271510115.77517
OP: connect next Datanode,1259,4576964486,3811066,137826985.917685
RPC:addBlock,645,257890951,1405477,4487378.49868211
RPC:create,63,489412318,2546670,16740397.2910053
create,63,478439206,1374328,14131996.4603173
OP: send block,611,41490721699,729448202,4095538619.587
writeBlock,1870,41552540047,765145452,4208634574.75124
receiveBlock,1833,41529658814,753609996,4187011926.77693
abandonBlock,34,853638,0,302909.56862745
RPC:abandonBlock,34,13583057,981381,3138501.42156862
complete,63,510609788,1309380,19689089.6084655
RPC:complete,63,528271688,2030013,21975232.4761905
