OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,1877,2057164250,15740764,44904215.3409258
OP: new BlockReceiver,5631,2042713524,0,12608130.5446113
getFileInfo,171,9249791,336361,1130885.39922024
addBlock,1877,939652169,0,1601403.67293557
RPC:getFileInfo,171,19350969,2183210,5172126.84766069
createBlockOutputStream,1877,2053168084,13713292,39667169.4434556
OP: connect next Datanode,3754,2041883503,3732343,17318346.1626017
RPC:addBlock,1877,941240287,1174865,4399814.79688342
RPC:create,171,135194365,2446096,7367703.77387912
create,171,125822747,1265563,5124897.01364523
OP: send block,1877,15101008289,597169423,2833597452.79663
writeBlock,5631,15136752769,601476261,2877875162.55139
receiveBlock,5631,15114597851,598045652,2853263491.47504
complete,171,129648138,918804,3509172.59649123
RPC:complete,171,133940041,1684952,5440845.17153995
