OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,71,5370252,101300,1144748.07981224
addBlock,925,166525896,0,690223.705045047
RPC:getFileInfo,71,33019313,2406901,5987955.82652584
RPC:addBlock,925,214137139,1274274,3956008.09362163
RPC:create,71,251411677,2408860,18866502.3239435
create,71,249920040,1457222,15862661.3849766
nextBlockOutputStream,766,21168427246,17506226,725991791.685285
OP: new BlockReceiver,2342,18025091289,0,103685985.236568
writeBlock,2442,55395267605,694556588,3422149850.87413
abandonBlock,159,948164,78355,287291.402515722
createBlockOutputStream,925,18033692026,14102261,687460362.282377
OP: connect next Datanode,1676,18022993817,3689002,360019407.607636
RPC:abandonBlock,159,17064286,692563,2923600.90356394
OP: send block,766,55338173605,687484335,3339559057.16194
receiveBlock,2298,55353414167,689171651,3395842071.91003
complete,71,448791325,1142848,13217369.7840376
RPC:complete,71,453385901,1985932,15031059.6384976
