OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,1868,1223440,0,281154.271809892
getBlockLocations,271,6109514,142037,538553.232779831
OP: try new BlockReader,1868,1190022812,184282486,255287504.552652
RPC:getBlockLocations,271,213395680,94026021,124839466.443725
getFileInfo,752,4411173,0,357058.783029379
newBlockReader,1868,259239412,92534829,98324071.5333868
bestNode,1868,514867,0,22616.407473828
RPC:getFileInfo,752,109884352,90935108,93535934.517049
blockSeekTo,1868,1190401538,184680884,268608409.409604
OP: new blockSender,1868,16304143,0,796520.867930223
readBlock,1868,50788260691,4931469557,8106443228.47972
checksumOk,1868,6910447,0,351588.805546191
sendBlock,1868,50602530970,4763092547,7899760834.67275
verifiedByClient,1838,5236354,0,204792.52445204
OP: receive block,1868,50676634322,4839015047,8025036357.92982
