OpName,Num,MaxDelay,MinDelay,AverageDelay
getBlockLocations,500,6273719,0,399575.725666661
RPC:getBlockLocations,500,232578013,1741488,11107041.4608337
readBlock,3413,29844296905,35528308,1676215264.19574
getFileInfo,1372,5973174,0,275908.566335452
sendBlock,3414,29835085592,34809773,1635344684.88848
newBlockReader,3412,3342658917,3268056,12182216.2430378
blockSeekTo,3412,3387073413,4394118,22604481.7947322
OP: new blockSender,3412,17729412,0,750325.16951917
OP: receive block,3413,29841914662,30314735,1669400966.41499
chooseDataNode,3414,7391905,0,288717.816012949
OP: try new BlockReader,3412,3386725106,3814558,21198429.9527156
checksumOk,3404,24600544,0,363605.917486553
verifiedByClient,3400,737493420,0,442104.067846304
RPC:getFileInfo,1368,41084683,605157,5649184.79498538
bestNode,3414,5442471,0,27133.3670827767
RPC:reportBadBlocks,9,26900889,2177253,8110630.33333333
reportBadBlocks,9,12728266,356974,1813086.33333333
