OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3359,9616723,0,288876.951308573
getBlockLocations,501,5302387,136389,408108.243912172
OP: try new BlockReader,3359,1777790647,3764715,21094732.8706664
RPC:getBlockLocations,501,72340892,1266294,10248478.7019288
getFileInfo,1376,5787743,0,279961.668064783
newBlockReader,3359,1726427899,1933970,12665868.9597175
bestNode,3359,283690,0,22828.5059817334
RPC:getFileInfo,1374,212475892,580037,5719192.91135541
blockSeekTo,3359,1778153458,4240459,22423125.9431496
OP: new blockSender,3358,226212536,0,964816.074625785
readBlock,3359,22498538283,213894477,1623677983.54972
checksumOk,2470,13852406,0,351228.517893253
sendBlock,3357,22496449151,208414892,1554547575.43365
verifiedByClient,2291,28139008,0,144567.511850073
OP: receive block,6026,22495689147,211671681,1565934560.87578
