OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5744,3076867834,0,703580843.364232
getBlockLocations,1454,5124260,0,294658.743139608
OP: try new BlockReader,5028,160560626,3137644,8740723.55909336
RPC:getBlockLocations,1454,83822663,1246655,5498208.69265649
readBlock,5028,2241784896,0,80403155.7017009
getFileInfo,1520,5487520,0,203903.839133627
newBlockReader,5028,159491204,364831,6478521.68793453
bestNode,6818,8059557,0,23743.7438262486
RPC:getFileInfo,1520,29360727,304446,2432161.77542109
blockSeekTo,1112,9351719765,0,3622025831.95267
OP: new blockSender,5028,39412404,0,871635.666388379
checksumOk,396,7280027,0,366973.152314815
sendBlock,396,2223627362,408132300,794102996.189817
verifiedByClient,395,1477162,0,78822.1560337543
OP: receive block,396,2236633364,412129405,808593643.042804
