OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2275,5539396,0,275899.55132897
getBlockLocations,345,6048946,176206,416109.078260868
OP: try new BlockReader,2275,1207814705,4116242,150110839.374868
RPC:getBlockLocations,345,39309045,2014233,8271986.45700485
getFileInfo,928,8471417,0,294456.22894345
newBlockReader,2275,878077932,3376374,60139429.6054341
bestNode,2275,5322047,0,25403.2393453684
RPC:getFileInfo,928,34011471,456315,3957334.94596498
blockSeekTo,2275,1208250547,4526056,151471352.923521
OP: new blockSender,2273,13771894,0,766968.469388917
readBlock,2273,42298213571,391300406,5550126225.68134
sendBlock,2274,41829881238,385444658,5415893610.14808
OP: receive block,2275,42188767196,389102878,5507767883.71506
checksumOk,2275,5406898,9514,350815.504722124
verifiedByClient,2244,344517413,0,508068.429606281
