OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3636,4478669,0,286518.90051499
getBlockLocations,515,9686056,100267,398071.162621357
OP: try new BlockReader,3636,3366296582,3758457,21861537.4110287
RPC:getBlockLocations,514,477677307,1848404,12834773.634566
getFileInfo,1368,4849239,0,261729.911338532
newBlockReader,3636,3364032422,2945455,12632539.9681333
bestNode,3636,614798,0,23575.4473482416
RPC:getFileInfo,1364,224542152,338800,7361874.96117016
blockSeekTo,3637,3366725870,4115079,23511521.9226253
OP: new blockSender,3637,101661063,0,847439.197394556
readBlock,3636,35175328622,233444119,1952113253.84984
checksumOk,3479,7954476,0,357621.387816756
sendBlock,3637,35172601823,227398095,1894421651.18738
verifiedByClient,3469,1606998444,0,1298742.28587239
OP: receive block,4111,35172596702,231339288,1942773049.09021
