OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3424,5825872,73127,283001.829756578
getBlockLocations,500,5273453,29491,379922.669833327
OP: try new BlockReader,3423,1026398939,3865867,20562321.4739495
RPC:getBlockLocations,500,255117727,1785618,12740108.4720002
getFileInfo,1344,5452800,0,273663.61484975
newBlockReader,3423,844087074,2793678,11400908.2195615
bestNode,3424,5598969,0,27250.4148602652
RPC:getFileInfo,1344,216977399,642404,6930749.50247831
blockSeekTo,3322,1029950487,4255545,22890830.276089
OP: new blockSender,3423,34054619,0,770842.645980993
readBlock,3423,29441686443,830845,1618123069.35368
checksumOk,3323,8481701,86586,349856.802331426
sendBlock,3323,29422053612,371753023,1586264756.87414
verifiedByClient,3170,2763518637,0,1763290.54377009
OP: receive block,3323,29435482893,376898529,1650251264.65999
